"Lien_E";"Actifs";"Non_actifs";"Portabilite";"Max_regroup1";"Max_regroup4";"Max_regroup2";"Max_regroup3";"Base";"Option";"Remb_rc_2018";"Remb_ro_2018";"Qte_acte_2018";"Remb_rc_2019";"Remb_ro_2019";"Qte_acte_2019";"Remb_rc_2020";"Remb_ro_2020";"Qte_acte_2020";"Remb_rc_2021";"Remb_ro_2021";"Qte_acte_2021";"Remb_rc_2022";"Remb_ro_2022";"Qte_acte_2022";"Dentaire_2018";"Maladie_2018";"Vie_2018";"Hospitalisation_2018";"Optique_2018";"Dentaire_2019";"Maladie_2019";"Vie_2019";"Hospitalisation_2019";"Optique_2019";"Dentaire_2020";"Maladie_2020";"Vie_2020";"Hospitalisation_2020";"Optique_2020";"Dentaire_2021";"Maladie_2021";"Vie_2021";"Hospitalisation_2021";"Optique_2021";"Dentaire_2022";"Maladie_2022";"Vie_2022";"Hospitalisation_2022";"Optique_2022"
"595";0;912;0;"1_ERCAC";"55";"2_Affaires_directes";"3_Sante";912;0;607.300929684335;640.68;32;101.602412225144;90.48;16;0;0;0;8.87883680418328;20.51;2;77.0573696954909;38.59;7;48;80;0;0;0;0;52;0;0;12;0;0;0;0;0;4;4;0;0;0;0;16;0;0;12
"596";0;7253589;0;"1_ERCAC";"55";"2_Affaires_directes";"3_Sante";7253589;0;11811.9729780123;12291.99;7162;9526.36890241428;15916.84;7143;7292.56003741342;7459.97;4871;3758.20106320901;6016.59;4293;8196.54526165333;14578.2;3698;40;33790;0;1895;85;15;32155;0;3545;0;10;23775;5;550;15;110;21300;0;25;30;55;18340;0;80;15
"597";0;7157072;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";7157072;0;21875.7364490741;37981.47;11367;15224.4943894441;29760.17;10534;9639.32224392905;24732.24;3238;1911.65176839955;2524.05;2965;4545.39989598098;3773.99;872;100;54490;0;2245;0;60;48540;0;4035;35;0;15570;0;595;25;0;14715;0;110;0;0;3995;0;365;0
"598";108065566;0;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";108065566;0;35013.1274645106;37410.64;17863;40386.4965730703;52284.26;24245;32835.6707128829;30953.68;18501;32514.6943330782;25290.43;12385;17341.8478456974;13516.35;6583;2985;84195;0;1795;340;3015;112055;5;5805;345;2525;88620;0;960;400;700;59340;0;1690;195;380;32370;0;110;55
"599";0;1117896;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";1117896;0;10952.2927264747;25877;2016;8148.65122489254;5904.97;2033;1826.08141527015;2096.76;1561;1722.27809391182;760.22;808;257.863334122393;1538.07;748;35;9325;5;670;45;110;9980;0;0;75;5;7760;0;25;15;5;3885;0;135;15;0;3740;0;0;0
"6";20967;0;0;"1_ER11";"2";"2_Affaires_directes";"3_Sante";20967;0;357.705228956393;304.27;307;29.658426077536;67.67;18;42.1073850941449;85.42;13;2234.48458579181;599.82;240;336.004111476169;82.92;145;25;1510;0;0;0;10;80;0;0;0;0;65;0;0;0;35;1165;0;0;0;0;710;0;5;10
"60";2079402;1294722;0;"1_ER11";"5";"2_Affaires_directes";"3_Sante";3374124;0;3360.94411118533;5841.83;2993;4363.99064222915;6015.19;3153;5513.78142137929;4010.82;1981;4658.4151725622;3713.8;2548;9834.55914937432;5548.31;2403;55;14870;0;5;35;660;15020;0;50;35;1045;8845;0;15;0;1380;11310;0;15;35;185;11770;0;50;10
"600";97321770;57084534;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";154406304;0;90988.8101072932;139721.87;52980;93070.5046632485;121445.94;48820;42227.6969220935;47091.62;28243;39956.6858126577;38228.56;23964;27056.3211053114;21238.88;9559;4710;247995;0;11545;650;1955;230410;10;11005;720;1535;137335;0;2080;265;2545;113990;0;3010;275;200;46780;5;700;110
"601";0;2252463;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";2252463;0;2557.82236417596;3751.51;2562;4975.61329633281;4053.73;2747;4405.491618697;5541.48;2621;6703.68276860565;12750.06;2385;1994.52887600059;2306.45;1478;50;12680;0;50;30;20;12505;0;1180;30;50;12950;0;75;30;100;11615;0;205;5;15;7275;0;100;0
"602";555256;0;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";555256;0;1110.56646979918;1230.44;416;382.32173945458;739.33;861;1328.02848863363;2007.69;1256;2040.91531381101;3202.15;2300;899.47458538945;1152.36;506;5;2060;0;0;15;15;3350;0;940;0;0;6225;0;55;0;0;11490;0;10;0;10;2515;0;5;0
"603";51310444;240812820;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";292123264;0;131487.294517365;183935.21;76402;135878.295201091;215745.79;67778;120414.151087011;202739.01;69800;124822.049606459;153216.49;58996;61625.1017162241;102195.02;41812;995;359985;10;20445;575;840;313470;5;24145;430;775;336965;5;10910;345;695;281010;35;12810;430;355;201895;0;6695;115
"604";0;14310;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";14310;0;75.0147361828183;84.6;55;271.938015716033;164.19;84;60.7293052941347;89.57;277;110.030736340116;374.52;59;1748.22599405012;480;2;0;275;0;0;0;0;405;0;0;15;0;1385;0;0;0;20;275;0;0;0;0;10;0;0;0
"605";749951664;111649440;19004160;"1_ERCAC";"56";"2_Affaires_directes";"3_Sante";880605264;0;45825.7692130582;53949.97;37447;63351.8279733291;76859.87;35980;108255.808150698;101297.21;57504;133839.341750916;105019.66;68345;78243.9226874245;95294.31;38276;2735;181975;0;2135;390;2860;169080;0;7270;690;3995;272310;0;10475;740;4550;324240;5;11530;1400;3470;186825;10;655;420
"606";0;361424;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";361424;0;2609.01729530194;8867.06;1624;975.614971283452;2599.31;729;642.865188943498;1014.4;380;1126.29068589021;1462.43;686;219.069953085408;723.27;269;0;8025;0;45;50;0;3585;0;60;0;0;1890;0;5;5;0;3400;0;5;25;0;1345;0;0;0
"607";0;5444127;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";5444127;0;4412.19857522431;7856.96;2728;4453.22882737027;7995.29;1933;4739.29359584342;6915.64;2722;12041.8076472715;11614.96;5003;6270.81277195381;21509.84;10585;35;13470;0;90;45;75;9520;0;25;45;20;13540;0;45;5;40;19320;0;5640;15;65;52280;5;560;15
"608";0;38712406;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";38712406;0;14911.7007874417;22332.48;11987;13149.9191209303;22848.79;13348;18423.6655477913;23967.1;10777;13428.6255885332;22471.69;9599;6579.20229959439;20763.9;8206;195;57880;5;1735;120;245;65605;0;845;45;175;52325;0;1340;45;140;46085;0;1680;90;45;40925;0;50;10
"609";0;106461242;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";106461242;0;59605.5272910303;105278.65;66882;55745.9429265426;115344.75;48530;43982.4238944557;73149.54;29721;44670.40034629;80101.04;25668;34373.6687408161;55701.39;13388;390;318320;0;15520;180;395;235200;0;6935;120;265;137775;0;10450;115;235;122370;0;5615;120;110;64685;0;2080;65
"61";0;140470;0;"1_ER11";"3";"2_Affaires_directes";"3_Sante";140470;0;562.97621181195;440.24;955;237.215917741666;357.29;372;183.893581272238;239.39;352;422.916806181972;598.92;610;1359.40575923258;1249.72;265;15;4745;0;0;15;5;1855;0;0;0;5;1745;0;10;0;25;3025;0;0;0;0;1275;0;50;0
"610";1376372;0;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";1376372;0;4088.03307512056;2878.26;2389;3684.82414510632;2801.72;1505;3320.02340602432;2471.17;1689;3336.61925491527;2498.67;2088;1129.83413873221;619.31;773;1015;10700;0;100;130;1030;6425;0;15;55;955;7430;0;0;60;500;9865;0;20;55;0;3840;0;0;25
"611";0;244200;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";244200;0;1470.28156177114;2334.35;790;1139.26270762732;714.67;319;2516.65388807132;1683.83;1223;564.248136438567;470.75;395;134.945810709742;190.55;48;65;3855;0;30;0;20;1530;0;0;45;0;6115;0;0;0;20;1940;0;0;15;15;225;0;0;0
"612";0;830984;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";830984;0;1704.01056990928;2190.45;2002;1109.11750866045;1796.46;1723;3525.88542657053;2129.23;681;1511.4269268845;2963.91;1001;554.138394311239;842.48;445;65;9920;0;0;25;10;8590;0;15;0;95;3285;0;0;25;25;4330;0;635;15;0;2220;0;5;0
"613";175693731;0;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";175693731;0;73288.2230212529;108406.32;46078;91479.1667322578;132588.34;63430;54918.6246683942;72793.98;44758;72862.3125548593;88922.74;43853;47873.0882119007;54178.63;24560;990;212790;0;16310;300;1000;303605;0;12215;330;620;217310;0;5645;215;700;213445;0;4885;235;460;120215;0;1985;140
"614";0;240656;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";240656;0;1600.8100813545;1676.38;843;775.256216647591;703.89;369;571.15393618202;529.15;358;1249.82274514177;895.99;446;961.438116572931;1339.1;298;0;4200;0;0;15;5;1840;0;0;0;5;1770;0;0;15;10;2205;0;0;15;5;1485;0;0;0
"615";0;30683520;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";30683520;0;25417.4370757777;27042.02;13077;22498.4167894188;30178.59;14606;30268.1037725727;62107.6;10397;18060.3326561279;15501.86;10023;16389.5448255159;25858.78;5167;450;62995;0;1695;245;240;70350;15;2215;210;190;50255;0;1410;130;170;42305;10;7545;85;105;25210;0;435;85
"616";0;0;55463;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";55463;0;360.602720923591;593.01;270;943.017280455638;1053.65;941;103.31356620556;196.07;197;0;0;0;2787.86644523014;90.58;91;12;1068;0;0;0;4;3740;0;8;12;0;788;0;0;0;0;0;0;0;0;0;132;0;232;0
"617";172032410;5521725;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";177554135;0;31897.6380505315;36376.67;21250;34786.8300531973;57405.34;24847;40466.8088103761;55014;31221;43317.8482492634;53584.84;29698;29243.3025780655;29841.72;15689;2765;100055;10;3005;415;3415;113490;0;7090;240;2840;143430;10;9340;485;2680;137045;15;8225;525;1325;76440;0;370;310
"618";79557200;102420240;4634400;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";186611840;0;59966.3300714238;69052.88;35693;79339.6100127367;145706.66;34153;47086.843074512;49938.48;27811;84563.6830387412;68167.96;33099;40227.4188101331;99948.54;23724;1095;170370;0;6660;340;1050;165435;0;3680;600;2175;123285;5;13335;255;2270;146900;5;15840;480;730;115885;0;1830;175
"619";0;43545235;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";43545235;0;27695.2784455791;52258.2;22251;50791.8257445505;106219.2;25525;18908.2492565902;25504.44;18223;22409.9060067718;27033.44;13927;11347.5871899714;13622.77;7339;355;104030;0;6740;130;390;96110;5;30820;300;215;89440;0;1350;110;215;67020;5;2215;180;70;36475;0;70;80
"62";153072;0;0;"1_ER11";"3";"2_Affaires_directes";"3_Sante";153072;0;1848.92940215133;1271.5;568;982.670669527928;776.57;603;881.589262954623;506.6;455;233.401165673921;454.29;403;346.887433861664;519.05;97;0;2820;0;20;0;75;2910;0;0;30;15;2250;0;10;0;20;1985;0;10;0;15;470;0;0;0
"620";0;10379460;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";10379460;0;7647.67547778042;11171.86;7903;9277.49833753416;19656.25;8425;8872.7391891704;13115.78;9061;13485.4804772379;12809.6;8988;6792.71978843109;9468.55;3643;215;38240;0;995;65;140;41765;0;155;65;60;41985;0;3205;55;70;44035;0;785;50;10;18145;0;40;20
"621";0;7428685;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";7428685;0;10849.1871194058;24376.94;5406;3690.79295572687;4495.23;3382;10111.3426202288;12693.22;4748;6150.12638976735;6682.11;3850;1816.36987346609;8467.77;4399;30;26585;0;360;55;35;16555;0;310;10;20;23185;0;515;20;40;19120;0;90;0;0;21935;0;60;0
"622";0;2384420;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";2384420;0;2437.35104553682;4507.83;2733;7027.32733907109;16411.01;3079;3134.41466294236;3457.36;2739;2252.52592901946;3765.21;3171;1936.67736933833;3663.24;2304;45;12610;0;995;15;145;15090;0;160;0;60;12825;0;775;35;65;15785;0;5;0;25;11490;0;5;0
"623";0;52277280;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";52277280;0;48452.2601733086;88647.15;22093;36103.0873394595;53345.51;23384;25304.9992323339;21540.42;16898;32604.0271190557;36366.35;16338;14097.6821045695;33630.81;20297;325;102550;10;7320;260;260;105735;5;10700;220;455;80215;5;3560;255;270;77790;0;3475;155;140;101065;0;215;65
"624";0;5317186;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";5317186;0;11881.6170587285;14806.31;6824;7647.76894158389;6825.4;4081;4732.04455905112;4097.12;2492;2938.54575795071;2939.64;1759;671.749682488428;1752.87;346;155;30515;0;3315;135;70;19875;0;385;75;45;12290;0;70;55;5;8670;0;90;30;45;1685;0;0;0
"625";0;50472800;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";50472800;0;25889.1137882591;41589.53;18717;26696.8244106233;35072.57;15906;13327.7564906117;16887.76;16020;22632.8252285565;19562.41;15870;13069.6021055614;19268.45;5591;260;92365;10;805;145;270;77925;0;1045;290;155;77430;0;2470;45;360;77410;5;1420;155;85;27660;5;180;25
"626";0;14442110;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";14442110;0;16488.0835749675;22291.67;10178;15789.4622019614;26868.6;8053;13735.5843979343;11950.99;9603;16423.1119227946;14975.15;8794;11959.6386481982;9463.6;4054;195;48765;0;1840;90;185;38045;0;1935;100;210;42255;0;5485;65;165;41910;0;1800;95;210;19985;0;65;10
"627";0;1398399;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";1398399;0;1544.24421818842;3605.16;2285;1621.54028336003;3954.72;3842;976.041867483475;1150.79;1165;1630.40648605995;2239.89;1094;2295.49459889178;1637.18;521;15;11370;0;15;25;40;17660;0;1510;0;10;5795;0;0;20;0;5340;0;100;30;25;2345;0;235;0
"628";134060626;0;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";134060626;0;113473.551611111;204951.12;45922;101008.490861488;233856.96;41391;75062.0104960257;122985.28;29659;65289.3924897655;78141.53;26167;32874.8358028327;79529.97;32563;595;205885;45;22925;160;255;188155;5;18235;305;235;133545;0;14425;90;365;121645;20;8665;140;105;160505;5;2170;30
"629";0;24785880;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";24785880;0;33278.5949691232;58393.32;16098;25320.4748858176;34360.57;10174;10888.7630103135;12435.05;6467;26843.8014915917;52137.88;10324;12982.0553799016;14246.91;11292;180;78280;0;1930;100;220;49940;5;555;150;115;31685;5;520;10;140;49935;0;1460;85;35;55950;0;435;40
"63";17864;0;0;"1_ER11";"3";"2_Affaires_directes";"3_Sante";17864;0;290.451015723388;57.11;11;327.405169429987;191.83;10;0;0;0;1334.15074095383;2378.97;580;1975.71697938856;579.35;15;0;32;0;0;12;28;12;0;0;0;0;0;0;0;0;12;2276;0;32;0;4;56;0;0;0
"630";0;1114906;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";1114906;0;1837.96893635865;4690.02;1975;1309.55877994673;4774.2;1956;1562.3159049186;3445.66;1389;3772.98021995143;1939.03;1731;1119.35709421857;2091.43;1087;45;9755;0;30;45;20;9730;0;15;15;25;4975;0;1945;0;20;8220;0;410;5;15;5420;0;0;0
"631";0;34592;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";34592;0;111.04944458315;512.15;97;39.5252400667334;345.6;84;199.65377544006;208.22;436;147.391338816137;181.98;105;16.300360676918;60.98;14;0;485;0;0;0;0;420;0;0;0;0;2180;0;0;0;0;525;0;0;0;0;70;0;0;0
"632";0;111588;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";111588;0;536.136479168283;234.01;204;213.916756064905;392.14;307;518.381825838085;555.16;664;1420.70604012115;750.11;391;631.602041878587;180.15;75;0;1005;0;0;15;5;1530;0;0;0;0;3310;0;0;10;10;1945;0;0;0;0;360;0;0;15
"633";8781788;700388;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";9482176;0;13332.8727408212;11842.69;5979;10855.7064387606;13083.56;5568;13155.5992149578;11514.68;5896;12606.0703602826;14295.8;6843;16833.0279012742;33857.06;2652;175;29305;0;310;105;255;26505;0;995;85;290;29080;0;65;45;210;33825;0;110;70;555;12230;0;435;40
"634";0;9001440;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";9001440;0;11720.3720167165;15533.26;5495;13258.6989621016;12184.24;6418;8616.16383190724;7137.01;3084;10245.5130190807;26180.41;7495;5804.81205293416;8039.4;4298;65;22785;0;4625;0;125;30775;0;1150;40;75;15225;0;75;45;90;35280;0;2045;60;135;21305;0;50;0
"635";0;374192;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";374192;0;1412.51692203094;2913.73;1442;1690.94962343613;3238.62;2013;134.190959869724;259.25;139;853.366551768273;278.42;218;115.210555298036;589.06;300;15;7155;0;40;0;0;8645;0;1405;15;0;695;0;0;0;0;1015;0;45;30;0;1500;0;0;0
"636";0;6426369;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";6426369;0;7055.93186908461;12142.13;8117;5175.06978195492;7952.38;4202;2313.18914361278;2778.39;4184;2763.18456186861;3338.31;3875;2198.17258140611;3106.17;1555;5;37990;0;2550;40;100;20635;0;205;70;10;20865;0;15;30;65;17175;0;2125;10;5;7535;0;215;20
"637";0;26931365;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";26931365;0;45528.7467471434;93882.64;33886;50914.4569049564;108951.24;21258;24546.2175200566;42270.59;10129;8768.04700784578;9539.48;6490;3235.54772566426;14264.29;4100;315;160320;0;8660;135;250;103470;0;2515;55;70;47550;0;3020;5;30;31830;0;585;5;0;20265;0;235;0
"638";480896;0;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";480896;0;2448.62629386509;1553.53;872;569.709674011771;677.65;731;283.564444581109;513.52;430;2089.82526531921;1095.02;961;2301.65032422295;1091.56;542;90;4210;0;0;60;20;3635;0;0;0;15;2135;0;0;0;60;4725;0;0;20;35;2495;0;180;0
"639";0;522522;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";522522;0;4726.70244633205;2709.43;1872;1593.64369511689;1399.61;478;690.074388735225;1019.71;1079;3684.77563055561;1288.13;944;193.880725030291;229.32;93;30;9225;0;65;40;40;2335;0;0;15;10;5385;0;0;0;20;4670;0;0;30;0;465;0;0;0
"64";54388228440;9930253470;2013107505;"1_ERCAC";"11";"2_Affaires_directes";"3_Sante";62129707050;4201882365;705170.946287018;762982.74;357366;836921.80076423;899229.64;420165;850673.037147525;830417.42;454321;1061233.1849364;944550.62;512721;662091.915770565;605784.45;274592;51505;1653670;50;74860;6745;62355;1943740;50;87155;7525;55405;2083435;85;125050;7630;66165;2351980;90;135810;9560;29850;1325175;30;13415;4490
"640";0;150307;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";150307;0;1404.84096026137;1956.61;529;279.095981291771;551.01;249;2127.10416765911;1191.81;627;739.043137156973;1156.75;498;196.318392261431;271.48;214;0;2555;0;90;0;15;1230;0;0;0;0;3115;0;10;10;25;2465;0;0;0;0;1070;0;0;0
"641";0;159750;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";159750;0;2673.73521074891;1821.17;715;1259.0474808957;713.62;482;1871.03467526692;773.02;224;1703.58452995245;663.31;706;301.027280144504;0.09;3;15;3450;0;65;45;0;2395;0;0;15;0;1120;0;0;0;15;3490;0;10;15;0;0;0;0;15
"642";198722;0;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";198722;0;166.727860981424;438.36;119;187.990780203599;780.2;708;3845.57150707022;232.91;1099;192.732830111457;168.34;997;63.4162823616351;83.42;43;0;595;0;0;0;0;3540;0;0;0;0;4930;0;565;0;0;4985;0;0;0;0;215;0;0;0
"643";40597980;2777225;1413860;"1_ER76";"57";"2_Affaires_directes";"3_Sante";44789065;0;19807.1980760391;24818.42;12018;18752.3444316628;26264.25;10683;21046.1369778259;30314.39;11560;19573.9709634716;20338.02;11353;8873.46575341994;7743.18;4881;3115;53790;5;3055;125;2600;48160;5;2510;140;1350;50410;5;5910;125;1730;52980;0;1825;230;130;24040;0;95;140
"644";0;0;0;"1_ER76";"58";"2_Affaires_directes";"3_Sante";0;0;4009.04769466032;0;0;6532.09620744511;0;0;3674.96483308725;0;0;5533.76365397863;0;0;2591.32644685679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"645";79781;0;323;"1_ER76";"59";"2_Affaires_directes";"3_Sante";0;80104;1545.06221691788;0;99;1069.79901465215;0;62;1359.93236579526;0;63;1232.44069532794;0;63;679.271978843109;0;36;0;495;0;0;0;0;310;0;0;0;0;315;0;0;0;0;315;0;0;0;0;180;0;0;0
"646";0;0;0;"1_ER76";"58";"2_Affaires_directes";"3_Sante";0;0;2318.68922089901;0;0;1841.07359887182;0;0;1594.83027460855;0;0;1376.71575530306;0;0;2443.19507248769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"647";562340;0;0;"1_ER76";"59";"2_Affaires_directes";"3_Sante";0;562340;5380.25976448804;0;288;4487.23436529507;0;217;3664.57158021177;0;177;3418.07680522717;0;149;2320.90543305882;0;76;0;1440;0;0;0;0;1085;0;0;0;0;885;0;0;0;0;745;0;0;0;0;380;0;0;0
"648";101065;0;0;"1_ER76";"58";"2_Affaires_directes";"3_Sante";0;101065;54016.4542545995;0;13;52385.5909421539;0;15;38083.9918744164;0.09;7;37757.7086501959;0;4;28322.135216609;0;2;0;60;5;0;0;0;65;10;0;0;0;20;0;0;15;0;20;0;0;0;0;10;0;0;0
"649";0;0;0;"1_ER76";"58";"2_Affaires_directes";"3_Sante";0;0;641.236334341942;0;0;329.182896010978;0;0;352.261528685624;0;0;634.330495507309;0;0;275.64106887879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"65";0;28;0;"1_ER11";"3";"2_Affaires_directes";"3_Sante";28;0;0;0;0;0;0;0;0;0;0;0;0;0;66.900422899073;66.61;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0
"650";0;0;0;"1_ER76";"58";"2_Affaires_directes";"3_Sante";0;0;646.369521550944;0;0;1012.07264692576;0;0;1311.27035157634;0;0;1385.44195329022;0;0;207.140157393615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"651";0;0;0;"1_ER76";"58";"2_Affaires_directes";"3_Sante";0;0;1974.4517436841;0;0;2031.71235336937;0;0;1344.29578320425;0;0;925.409159410817;0;0;657.259105058872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"652";5157637701;329353512;277652670;"1_ER76";"57";"2_Affaires_directes";"3_Sante";3260982738;2503661145;297615.72260951;348821.01;187458;316033.27603642;370218.76;205433;308537.216169402;324114.24;222659;351280.882744818;390925.29;221255;238123.412670885;247573.1;120618;29220;827225;60;77780;3005;28875;910070;75;84535;3610;27165;978310;65;104005;3750;38145;998495;60;65800;3775;18390;576275;25;6515;1885
"653";11729185;0;341390;"1_ER76";"57";"2_Affaires_directes";"3_Sante";12070575;0;7142.93187529636;12465.74;5624;6381.6671878563;10955.72;4022;6253.07980155898;9948.19;3912;8176.21096572208;9056.81;7275;6008.17259497444;7152.96;3552;1195;23910;0;2910;105;1675;18170;0;205;60;1840;15400;0;2245;75;2210;33995;0;65;105;290;17245;0;155;70
"654";355652136;4145463;7576191;"1_ER76";"57";"2_Affaires_directes";"3_Sante";367373790;0;62226.0058857025;88491.28;32467;60176.2757268281;91737.25;31825;48509.7492114746;56730.49;32245;53016.5380927681;58609.25;29323;37839.1943648526;51404.56;17087;6090;147655;10;8015;565;7400;147155;15;3960;595;7210;144025;0;9430;560;7095;131395;0;7545;580;2190;82345;5;545;350
"655";0;0;0;"1_ER76";"58";"2_Affaires_directes";"3_Sante";0;0;3900.05721564256;0;0;7136.68492345567;0;0;2672.79994564569;0;0;3769.14140492075;0;0;1489.32849807209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"656";0;851521;0;"1_ER76";"59";"2_Affaires_directes";"3_Sante";0;851521;9983.73946300755;0;654;8984.32954772994;0;522;7051.34024350947;0;397;7543.65027307161;0;407;4793.94346195199;0;209;0;3270;0;0;0;0;2610;0;0;0;0;1985;0;0;0;0;2035;0;0;0;0;1045;0;0;0
"657";0;8263972104;0;"1_ER76";"60";"2_Affaires_directes";"3_Sante";8263972104;0;1112422.05499864;1853165.22;673683;973968.175238363;1586936.09;660807;971568.277419781;1196323.94;521344;982431.539782548;1271897.92;515721;561368.010549324;927549.21;366673;6305;3221045;360;136690;4015;5995;3181345;260;112035;4400;5160;2468120;265;128970;4205;5340;2428300;260;140820;3885;2950;1797840;90;30550;1935
"658";0;65299230;0;"1_ER76";"60";"2_Affaires_directes";"3_Sante";65299230;0;32750.0318452561;74675.02;24138;28153.7687262065;65371.35;25928;19691.5542296702;26242.43;16548;27684.2893298155;51172.05;19243;15597.1798608887;25604.78;13533;270;118605;0;1500;315;335;123220;0;6010;75;220;75640;0;6665;215;165;86940;0;9005;105;70;66750;0;710;135
"659";0;53499;0;"1_ER76";"58";"2_Affaires_directes";"3_Sante";0;53499;45347.6009377063;150.01;18;43276.1110973921;0;17;35161.5461963378;0;6;38073.7148021029;0;7;31393.6697965498;0;3;0;90;0;0;0;0;85;0;0;0;0;30;0;0;0;0;35;0;0;0;0;15;0;0;0
