"Lien_E";"Actifs";"Non_actifs";"Portabilite";"Max_regroup1";"Max_regroup4";"Max_regroup2";"Max_regroup3";"Base";"Option";"Mnt_dep_2018";"Remb_rc_2018";"Remb_ro_2018";"Qte_acte_2018";"Mnt_dep_2019";"Remb_rc_2019";"Remb_ro_2019";"Qte_acte_2019";"Mnt_dep_2020";"Remb_rc_2020";"Remb_ro_2020";"Qte_acte_2020";"Mnt_dep_2021";"Remb_rc_2021";"Remb_ro_2021";"Qte_acte_2021";"Mnt_dep_2022";"Remb_rc_2022";"Remb_ro_2022";"Qte_acte_2022";"Dentaire_2018";"Maladie_2018";"Vie_2018";"Hospitalisation_2018";"Optique_2018";"Dentaire_2019";"Maladie_2019";"Vie_2019";"Hospitalisation_2019";"Optique_2019";"Dentaire_2020";"Maladie_2020";"Vie_2020";"Hospitalisation_2020";"Optique_2020";"Dentaire_2021";"Maladie_2021";"Vie_2021";"Hospitalisation_2021";"Optique_2021";"Dentaire_2022";"Maladie_2022";"Vie_2022";"Hospitalisation_2022";"Optique_2022"
"626";0;72274450;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";72274450;0;42558.51;16488.0835749675;22291.67;10185;47131.56;15789.4622019614;26868.6;8062;28011.3;13735.5843979343;11950.99;9608;35180.3;16423.1119227946;14975.15;8802;21446.75;11959.6386481982;9463.6;4061;193;38227;0;2226;72;193;38227;0;2226;72;193;38227;0;2226;72;193;38227;0;2226;72;193;38227;0;2226;72
"627";0;6999845;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";6999845;0;6253.58;1544.24421818842;3605.16;2287;5660.74;1621.54028336003;3954.72;3846;2962.98;976.041867483475;1150.79;1167;4572.67;1630.40648605995;2239.89;1096;3529.37;2295.49459889178;1637.18;521;18;8512;0;372;15;18;8512;0;372;15;18;8512;0;372;15;18;8512;0;372;15;18;8512;0;372;15
"628";670573995;0;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";670573995;0;362409.87;113473.551611111;204951.12;45937;351080.64;101008.490861488;233856.96;41405;215360.02;75062.0104960257;122985.28;29671;157943.66;65289.3924897655;78141.53;26181;110824.34;32874.8358028327;79529.97;32579;311;162017;15;13285;145;311;162017;15;13285;145;311;162017;15;13285;145;311;162017;15;13285;145;311;162017;15;13285;145
"629";0;124038840;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";124038840;0;98473.08;33278.5949691232;58393.32;16105;69589.79;25320.4748858176;34360.57;10186;29412.89;10888.7630103135;12435.05;6475;80094.63;26843.8014915917;52137.88;10338;26563.9;12982.0553799016;14246.91;11299;138;53206;2;980;77;138;53206;2;980;77;138;53206;2;980;77;138;53206;2;980;77;138;53206;2;980;77
"63";71688;0;0;"1_ER11";"3";"2_Affaires_directes";"3_Sante";71688;0;671.88;290.451015723388;57.11;11;756.55;327.405169429987;191.83;10;0;0;0;0;3823.11;1334.15074095383;2378.97;582;3411.71;1975.71697938856;579.35;15;11;596;0;8;3;11;596;0;8;3;0;0;0;0;0;11;596;0;8;3;11;596;0;8;3
"630";0;5582065;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";5582065;0;8960.69;1837.96893635865;4690.02;1978;7054.94;1309.55877994673;4774.2;1958;5926.96;1562.3159049186;3445.66;1389;6024.03;3772.98021995143;1939.03;1734;3129.29;1119.35709421857;2091.43;1090;25;7631;0;480;13;25;7631;0;480;13;25;7631;0;480;13;25;7631;0;480;13;25;7631;0;480;13
"631";0;173195;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";173195;0;623.19;111.04944458315;512.15;97;391.61;39.5252400667334;345.6;84;407.57;199.65377544006;208.22;436;327.02;147.391338816137;181.98;105;74.22;16.300360676918;60.98;15;0;737;0;0;0;0;737;0;0;0;0;737;0;0;0;0;737;0;0;0;0;737;0;0;0
"632";0;558960;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";558960;0;1361.18;536.136479168283;234.01;205;627.76;213.916756064905;392.14;308;1214.7;518.381825838085;555.16;665;2625.75;1420.70604012115;750.11;391;1057.26;631.602041878587;180.15;75;3;1633;0;0;8;3;1633;0;0;8;3;1633;0;0;8;3;1633;0;0;8;3;1633;0;0;8
"633";43979030;3507530;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";47486560;0;27851.26;13332.8727408212;11842.69;5987;25845.57;10855.7064387606;13083.56;5574;28259.05;13155.5992149578;11514.68;5911;29279.15;12606.0703602826;14295.8;6852;50217.56;16833.0279012742;33857.06;2657;297;26232;0;383;69;297;26232;0;383;69;297;26232;0;383;69;297;26232;0;383;69;297;26232;0;383;69
"634";0;45052560;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";45052560;0;28882.79;11720.3720167165;15533.26;5498;28519.6;13258.6989621016;12184.24;6424;18925.13;8616.16383190724;7137.01;3092;37066.53;10245.5130190807;26180.41;7501;12885.05;5804.81205293416;8039.4;4302;98;25100;0;1590;29;98;25100;0;1590;29;98;25100;0;1590;29;98;25100;0;1590;29;98;25100;0;1590;29
"635";0;1873235;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";1873235;0;4642.27;1412.51692203094;2913.73;1442;5257.62;1690.94962343613;3238.62;2013;393.13;134.190959869724;259.25;140;1303.39;853.366551768273;278.42;220;712.64;115.210555298036;589.06;302;3;3807;0;298;9;3;3807;0;298;9;3;3807;0;298;9;3;3807;0;298;9;3;3807;0;298;9
"636";0;32165540;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";32165540;0;21811.53;7055.93186908461;12142.13;8127;15854.84;5175.06978195492;7952.38;4207;6070.84;2313.18914361278;2778.39;4186;6294.58;2763.18456186861;3338.31;3878;5260.86;2198.17258140611;3106.17;1558;37;20863;0;1022;34;37;20863;0;1022;34;37;20863;0;1022;34;37;20863;0;1022;34;37;20863;0;1022;34
"637";0;134729600;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";134729600;0;149301.43;45528.7467471434;93882.64;33897;165948.88;50914.4569049564;108951.24;21270;69362.83;24546.2175200566;42270.59;10134;19443.71;8768.04700784578;9539.48;6497;17044.29;3235.54772566426;14264.29;4106;133;72727;0;3004;40;133;72727;0;3004;40;133;72727;0;3004;40;133;72727;0;3004;40;133;72727;0;3004;40
"638";2404480;0;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";2404480;0;6088.41;2448.62629386509;1553.53;872;1326.36;569.709674011771;677.65;731;820.34;283.564444581109;513.52;430;3454.03;2089.82526531921;1095.02;961;5122.03;2301.65032422295;1091.56;542;44;3440;0;36;16;44;3440;0;36;16;44;3440;0;36;16;44;3440;0;36;16;44;3440;0;36;16
"639";0;2624310;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";2624310;0;9043.87;4726.70244633205;2709.43;1880;3174.41;1593.64369511689;1399.61;479;1779.79;690.074388735225;1019.71;1084;5931.71;3684.77563055561;1288.13;950;426.8;193.880725030291;229.32;93;20;4436;0;13;17;20;4436;0;13;17;20;4436;0;13;17;20;4436;0;13;17;20;4436;0;13;17
"64";272316360680;49719775090;10079425735;"1_ERCAC";"11";"2_Affaires_directes";"3_Sante";311077161350;21038400155;1668859.59;705170.946287018;762982.74;357847;1949578.74;836921.80076423;899229.64;420730;1815002.86;850673.037147525;830417.42;454894;2127652.65;1061233.1849364;944550.62;513440;1226887.7;662091.915770565;605784.45;275040;53057;1874370;61;87273;7190;53057;1874370;61;87273;7190;53057;1874370;61;87273;7190;53057;1874370;61;87273;7190;53057;1874370;61;87273;7190
"640";0;752955;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";752955;0;3916.89;1404.84096026137;1956.61;530;835.88;279.095981291771;551.01;249;4784.07;2127.10416765911;1191.81;629;1888.07;739.043137156973;1156.75;498;460.25;196.318392261431;271.48;215;8;2091;0;20;2;8;2091;0;20;2;8;2091;0;20;2;8;2091;0;20;2;8;2091;0;20;2
"641";0;799875;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";799875;0;5303.66;2673.73521074891;1821.17;716;1995.42;1259.0474808957;713.62;482;3104.6;1871.03467526692;773.02;225;2383.34;1703.58452995245;663.31;707;244.6;301.027280144504;0.09;3;6;2094;0;15;18;6;2094;0;15;18;6;2094;0;15;18;6;2094;0;15;18;6;2094;0;15;18
"642";993945;0;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";993945;0;620.38;166.727860981424;438.36;119;973.47;187.990780203599;780.2;708;5026.82;3845.57150707022;232.91;1099;359.06;192.732830111457;168.34;997;134.93;63.4162823616351;83.42;44;0;2854;0;113;0;0;2854;0;113;0;0;2854;0;113;0;0;2854;0;113;0;0;2854;0;113;0
"643";203251200;13904000;7078400;"1_ER76";"57";"2_Affaires_directes";"3_Sante";224233600;0;52732.81;19807.1980760391;24818.42;12036;52493.02;18752.3444316628;26264.25;10693;59974.33;21046.1369778259;30314.39;11577;45349.69;19573.9709634716;20338.02;11365;17321.44;8873.46575341994;7743.18;4889;1785;45941;3;2679;152;1785;45941;3;2679;152;1785;45941;3;2679;152;1785;45941;3;2679;152;1785;45941;3;2679;152
"644";0;0;0;"1_ER76";"58";"2_Affaires_directes";"3_Sante";0;0;0;4009.04769466032;0;0;0;6532.09620744511;0;0;0;3674.96483308725;0;0;0;5533.76365397863;0;0;0;2591.32644685679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"645";398905;0;1615;"1_ER76";"59";"2_Affaires_directes";"3_Sante";0;400520;2506.88;1545.06221691788;0;99;1394.82;1069.79901465215;0;62;2098.29;1359.93236579526;0;63;2059.18;1232.44069532794;0;63;1334.3;679.271978843109;0;36;0;323;0;0;0;0;323;0;0;0;0;323;0;0;0;0;323;0;0;0;0;323;0;0;0
"646";0;0;0;"1_ER76";"58";"2_Affaires_directes";"3_Sante";0;0;0;2318.68922089901;0;0;0;1841.07359887182;0;0;0;1594.83027460855;0;0;0;1376.71575530306;0;0;0;2443.19507248769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"647";2811700;0;0;"1_ER76";"59";"2_Affaires_directes";"3_Sante";0;2811700;6852.57;5380.25976448804;0;288;6311.91;4487.23436529507;0;217;5013.48;3664.57158021177;0;177;3929.69;3418.07680522717;0;149;2428.2;2320.90543305882;0;76;0;907;0;0;0;0;907;0;0;0;0;907;0;0;0;0;907;0;0;0;0;907;0;0;0
"648";505325;0;0;"1_ER76";"58";"2_Affaires_directes";"3_Sante";0;505325;9521.9;54016.4542545995;0;13;18386.44;52385.5909421539;0;15;2470.2;38083.9918744164;0.09;7;1916.7;37757.7086501959;0;4;917.7;28322.135216609;0;2;0;35;3;0;3;0;35;3;0;3;0;35;3;0;3;0;35;3;0;3;0;35;3;0;3
"649";0;0;0;"1_ER76";"58";"2_Affaires_directes";"3_Sante";0;0;0;641.236334341942;0;0;0;329.182896010978;0;0;0;352.261528685624;0;0;0;634.330495507309;0;0;0;275.64106887879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"65";0;28;0;"1_ER11";"3";"2_Affaires_directes";"3_Sante";28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123.68;66.900422899073;66.61;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0
"650";0;0;0;"1_ER76";"58";"2_Affaires_directes";"3_Sante";0;0;0;646.369521550944;0;0;0;1012.07264692576;0;0;0;1311.27035157634;0;0;0;1385.44195329022;0;0;0;207.140157393615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"651";0;0;0;"1_ER76";"58";"2_Affaires_directes";"3_Sante";0;0;0;1974.4517436841;0;0;0;2031.71235336937;0;0;0;1344.29578320425;0;0;0;925.409159410817;0;0;0;657.259105058872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"652";25799043310;1647460720;1388847700;"1_ER76";"57";"2_Affaires_directes";"3_Sante";16311776780;12523574950;758112.32;297615.72260951;348821.01;187548;1061855.55;316033.27603642;370218.76;205528;693135.03;308537.216169402;324114.24;222745;806373.32;351280.882744818;390925.29;221341;480495.43;238123.412670885;247573.1;120664;28359;858466;57;67739;3205;28359;858466;57;67739;3205;28359;858466;57;67739;3205;28359;858466;57;67739;3205;28359;858466;57;67739;3205
"653";58713265;0;1708910;"1_ER76";"57";"2_Affaires_directes";"3_Sante";60422175;0;23274.08;7142.93187529636;12465.74;5627;21722.5;6381.6671878563;10955.72;4025;19193.63;6253.07980155898;9948.19;3915;21979.49;8176.21096572208;9056.81;7283;13142.19;6008.17259497444;7152.96;3563;1442;21772;0;1116;83;1442;21772;0;1116;83;1442;21772;0;1116;83;1442;21772;0;1116;83;1442;21772;0;1116;83
"654";1780387920;20752110;37926270;"1_ER76";"57";"2_Affaires_directes";"3_Sante";1839066300;0;181385.24;62226.0058857025;88491.28;32498;181521.36;60176.2757268281;91737.25;31857;120222.4;48509.7492114746;56730.49;32283;127436.83;53016.5380927681;58609.25;29364;91149.82;37839.1943648526;51404.56;17116;5997;130684;6;5901;530;5997;130684;6;5901;530;5997;130684;6;5901;530;5997;130684;6;5901;530;5997;130684;6;5901;530
"655";0;0;0;"1_ER76";"58";"2_Affaires_directes";"3_Sante";0;0;0;3900.05721564256;0;0;0;7136.68492345567;0;0;0;2672.79994564569;0;0;0;3769.14140492075;0;0;0;1489.32849807209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"656";0;4257605;0;"1_ER76";"59";"2_Affaires_directes";"3_Sante";0;4257605;14773.7;9983.73946300755;0;654;13876.62;8984.32954772994;0;522;11448.33;7051.34024350947;0;397;11775.11;7543.65027307161;0;407;6046.76;4793.94346195199;0;209;0;2189;0;0;0;0;2189;0;0;0;0;2189;0;0;0;0;2189;0;0;0;0;2189;0;0;0
"657";0;41325489090;0;"1_ER76";"60";"2_Affaires_directes";"3_Sante";41325489090;0;3608253.19;1112422.05499864;1853165.22;673754;3173207.54;973968.175238363;1586936.09;660876;2548571;971568.277419781;1196323.94;521443;2608091.95;982431.539782548;1271897.92;515813;1565699.26;561368.010549324;927549.21;366715;5150;2619695;247;109821;3688;5150;2619695;247;109821;3688;5150;2619695;247;109821;3688;5150;2619695;247;109821;3688;5150;2619695;247;109821;3688
"658";0;326752380;0;"1_ER76";"60";"2_Affaires_directes";"3_Sante";326752380;0;125629.95;32750.0318452561;74675.02;24152;102024.71;28153.7687262065;65371.35;25945;52321.67;19691.5542296702;26242.43;16561;82864.45;27684.2893298155;51172.05;19261;40278.7;15597.1798608887;25604.78;13549;212;94308;0;4779;169;212;94308;0;4779;169;212;94308;0;4779;169;212;94308;0;4779;169;212;94308;0;4779;169
"659";0;267495;0;"1_ER76";"58";"2_Affaires_directes";"3_Sante";0;267495;9782.04;45347.6009377063;150.01;18;8233.75;43276.1110973921;0;17;4536.31;35161.5461963378;0;6;4786.95;38073.7148021029;0;7;1676;31393.6697965498;0;3;0;51;0;0;0;0;51;0;0;0;0;51;0;0;0;0;51;0;0;0;0;51;0;0;0
"66";0;1059660;0;"1_ER11";"3";"2_Affaires_directes";"3_Sante";1059660;0;2860.18;728.542704373237;1532.28;277;1994.59;563.393500368679;1337.65;196;6131.28;2023.89902967832;1682.2;408;2222.31;813.936766106993;1168.62;229;2510.17;737.911418347762;1735.87;717;10;1782;0;25;10;10;1782;0;25;10;10;1782;0;25;10;10;1782;0;25;10;10;1782;0;25;10
"660";2948470;0;0;"1_ER76";"57";"2_Affaires_directes";"3_Sante";2948470;0;9249;3542.63061989618;3712.95;1155;4604.67;2555.60731403853;1316.26;881;4646.95;2321.77180516268;2048.81;1000;3783.87;2202.05841680634;1225.29;883;1261.63;850.376520148099;549.76;120;302;3683;0;28;26;302;3683;0;28;26;302;3683;0;28;26;302;3683;0;28;26;302;3683;0;28;26
"661";24701225;221205;294940;"1_ER76";"57";"2_Affaires_directes";"3_Sante";25217370;0;8376.24;2790.51231937736;4488.14;1578;22964.88;7829.69300100538;9925.5;3585;7118.8;2724.59480477162;3977.6;4014;16963.93;6362.80810235251;8781.67;4103;7026.73;3182.53461911229;3299.25;1467;156;13594;1;925;71;156;13594;1;925;71;156;13594;1;925;71;156;13594;1;925;71;156;13594;1;925;71
"662";15221970;0;0;"1_ER76";"57";"2_Affaires_directes";"3_Sante";15221970;0;7625.05;2672.81926061226;4067.03;1468;10836.6;4197.32205122139;4244.15;1889;5896.28;3058.7581638412;2711.3;1495;5135.08;1850.64220372283;2852.29;3732;4584.32;2326.49483165952;2117.05;1365;405;9303;1;206;34;405;9303;1;206;34;405;9303;1;206;34;405;9303;1;206;34;405;9303;1;206;34
"663";70276500;0;2409480;"1_ER76";"57";"2_Affaires_directes";"3_Sante";72685980;0;27961.97;9030.7537906308;12818.76;6975;17855.07;5518.8017823315;8025.2;4746;16478.08;6789.38342321571;7392.79;5392;20703.77;7128.55922519679;11744.02;6717;9398.69;3619.70192068078;5490.99;2942;196;24317;0;2166;93;196;24317;0;2166;93;196;24317;0;2166;93;196;24317;0;2166;93;196;24317;0;2166;93
"664";0;204120;0;"1_ER76";"57";"2_Affaires_directes";"3_Sante";204120;0;291.45;67.8899256588362;141.94;22;417.86;118.704736525917;241.68;226;330.48;106.087649524315;200.58;280;364.5;121.637375574211;231.54;247;176.15;74.0533757338837;116;197;4;968;0;0;0;4;968;0;0;0;4;968;0;0;0;4;968;0;0;0;4;968;0;0;0
"665";7158060;0;795340;"1_ER76";"57";"2_Affaires_directes";"3_Sante";7409220;544180;6926.72;2469.5991414725;3145.11;2445;3840.87;1428.36308277017;1949.88;1399;5471.51;2427.55237476271;2385.66;1715;5392.41;2435.2194359161;2937.15;2203;3017.52;1544.28681382871;1507.37;610;63;7896;0;404;9;63;7896;0;404;9;63;7896;0;404;9;63;7896;0;404;9;63;7896;0;404;9
"666";0;8300;0;"1_ER76";"57";"2_Affaires_directes";"3_Sante";8300;0;0;0;0;0;1089.75;478.834137740991;168.97;6;534.54;373.548971677385;82.92;16;209.87;71.5479899315743;139.36;32;287.71;76.8357635835691;225.3;29;0;0;0;0;0;3;78;0;0;2;3;78;0;0;2;3;78;0;0;2;3;78;0;0;2
"667";0;66618620;0;"1_ER80";"62";"2_Affaires_directes";"3_Sante";66618620;0;44610.12;20797.1271072262;16602.78;7625;81832.84;30471.9260270652;31209.23;6860;25633.41;11277.7972142004;13321.79;7107;29187.08;13622.154219401;13143.13;5519;11355.58;5152.4159708869;6727.01;3448;187;29495;0;817;60;187;29495;0;817;60;187;29495;0;817;60;187;29495;0;817;60;187;29495;0;817;60
"668";0;15881760;0;"1_ER80";"62";"2_Affaires_directes";"3_Sante";15881760;0;32054.36;13950.2269980402;13832.49;4702;34658.35;12373.773497165;21952.52;2958;23324.39;6522.10751113284;16262.19;1999;7983.06;3110.73892860691;4498.53;2253;4241.21;1230.49255934738;2832.38;1000;18;11989;2;891;12;18;11989;2;891;12;18;11989;2;891;12;18;11989;2;891;12;18;11989;2;891;12
"669";2778550;0;0;"1_ER80";"62";"2_Affaires_directes";"3_Sante";2778550;0;16475.25;5648.38811226417;6927.54;2598;2422.57;1015.42876030728;1204.06;830;2384.78;1067.12193682786;1124.36;662;839.34;430.822502169391;406.44;444;622.46;386.604173698324;142.64;21;27;4506;0;4;18;27;4506;0;4;18;27;4506;0;4;18;27;4506;0;4;18;27;4506;0;4;18
"67";1978340;0;0;"1_ER11";"3";"2_Affaires_directes";"3_Sante";1978340;0;2410.63;1085.20795795477;1189.96;1258;4905.8;1756.70253394993;1273.05;1285;2050.36;853.544744568563;912.97;1473;829.14;341.667597149865;483.59;321;1350.96;973.170929054126;115.5;11;41;4021;0;271;15;41;4021;0;271;15;41;4021;0;271;15;41;4021;0;271;15;41;4021;0;271;15
"670";0;1326580;0;"1_ER80";"62";"2_Affaires_directes";"3_Sante";1326580;0;3547.26;937.761449942554;1273.67;1058;1892.53;512.308869230624;832.62;555;897.79;544.428363666503;354.55;617;1516.28;547.993970449195;962.95;1033;1193.65;734.217983149064;295.05;228;2;3466;0;13;10;2;3466;0;13;10;2;3466;0;13;10;2;3466;0;13;10;2;3466;0;13;10
"671";9756045;14675760;0;"1_ER80";"62";"2_Affaires_directes";"3_Sante";24431805;0;27618.6;9061.66509534622;15703.86;5561;16417.61;4409.96892730914;7239.53;3427;13021.34;4901.98683664704;7157.67;4146;14442.89;4082.32115989316;7784.5;2121;5761.07;2396.31306836556;3073.01;1422;89;15816;0;747;25;89;15816;0;747;25;89;15816;0;747;25;89;15816;0;747;25;89;15816;0;747;25
"672";0;242550;0;"1_ER80";"62";"2_Affaires_directes";"3_Sante";242550;0;3251;827.100088898561;854.47;386;2722.29;1068.42589494777;1150.84;614;1456.59;474.865304955238;932.82;650;0;0;0;0;0;0;0;0;21;1624;0;2;3;21;1624;0;2;3;21;1624;0;2;3;0;0;0;0;0;0;0;0;0;0
"673";0;628480;0;"1_ER80";"62";"2_Affaires_directes";"3_Sante";628480;0;750.4;270.509728489838;476.91;583;788.85;251.562093065467;495.4;502;607.47;215.653202597568;392.19;520;373.76;114.730210899147;184.04;71;577.33;412.839875059738;226.97;288;2;1960;0;0;2;2;1960;0;0;2;2;1960;0;0;2;2;1960;0;0;2;2;1960;0;0;2
"674";0;2851860;0;"1_ER80";"62";"2_Affaires_directes";"3_Sante";2851860;0;9047.44;6362.71066708853;2143.46;1670;733.94;276.697341564125;453.57;424;8276.44;1923.42562280216;6310.85;1273;1858.27;851.646484170928;991.02;628;1384.16;657.517645522781;844.63;922;3;4117;0;795;2;3;4117;0;795;2;3;4117;0;795;2;3;4117;0;795;2;3;4117;0;795;2
"675";0;2134080;0;"1_ER80";"62";"2_Affaires_directes";"3_Sante";2134080;0;3942.99;1205.66343034099;2616.05;904;7340.36;2186.84326523485;2766.83;1108;2862.42;1044.8076113171;1730.31;1094;1252.5;525.423221856941;618.43;637;60;36.9343519869744;0;1;42;3691;0;5;6;42;3691;0;5;6;42;3691;0;5;6;42;3691;0;5;6;42;3691;0;5;6
"676";0;1451145;0;"1_ER80";"62";"2_Affaires_directes";"3_Sante";1451145;0;1151.36;431.025118525084;708.47;399;3028.28;1122.57870188308;1892.14;1892;1587.96;629.710057449237;948.73;494;892.15;345.342176977613;537.14;245;472.57;224.585482982129;290.15;231;0;2459;0;802;0;0;2459;0;802;0;0;2459;0;802;0;0;2459;0;802;0;0;2459;0;802;0
"677";0;27969580;0;"1_ER80";"62";"2_Affaires_directes";"3_Sante";27969580;0;17353.91;5464.24329243605;11388.03;4389;35946.52;13221.8194430536;18699.93;4796;18097.3;11138.3163963811;6779.09;4861;43888.84;15775.1041276884;26873.76;3840;19363.35;6290.33873270426;14178.91;2236;27;18542;0;1542;11;27;18542;0;1542;11;27;18542;0;1542;11;27;18542;0;1542;11;27;18542;0;1542;11
"678";0;2883225;0;"1_ER80";"62";"2_Affaires_directes";"3_Sante";2883225;0;7320.71;1357.48324048317;2845.54;1191;4092.96;1222.84924416333;2746.54;1314;3671.72;2434.13297864697;1243.36;671;5091.17;1987.75833985685;2993.8;1601;2287.05;1144.58325662567;1201.36;418;4;4492;0;699;0;4;4492;0;699;0;4;4492;0;699;0;4;4492;0;699;0;4;4492;0;699;0
"679";0;23166360;0;"1_ER80";"62";"2_Affaires_directes";"3_Sante";23166360;0;24838.88;9941.63606520956;11695.07;5555;64396.91;16532.9359016952;46957.36;6461;32715.18;9382.72989588594;18075.53;3536;5834.92;2348.11171961269;2897.45;1447;4847.23;1715.94537041351;2307.19;753;71;16532;1;1109;39;71;16532;1;1109;39;71;16532;1;1109;39;71;16532;1;1109;39;71;16532;1;1109;39
"68";809432;0;0;"1_ER11";"3";"2_Affaires_directes";"3_Sante";809432;0;5845.46;2911.36310180362;1741;594;3057.56;1583.93809363494;985.22;441;6180.01;4532.23652849612;1279.8;1192;1224.91;578.396706264023;382.53;126;0;0;0;0;97;2247;0;2;7;97;2247;0;2;7;97;2247;0;2;7;97;2247;0;2;7;0;0;0;0;0
"680";0;10883840;0;"1_ER80";"62";"2_Affaires_directes";"3_Sante";10883840;0;12644.21;4661.59095591264;7394.94;2852;12179.95;3909.52073017361;6874.73;2943;9166.93;4317.0837368925;4284.53;2835;13674.29;7563.73531023088;5911.58;2485;4382.6;1154.050762185;3267.93;1253;10;12078;0;266;14;10;12078;0;266;14;10;12078;0;266;14;10;12078;0;266;14;10;12078;0;266;14
"681";0;3390625;0;"1_ER80";"62";"2_Affaires_directes";"3_Sante";3390625;0;4968.7;1698.92711826842;2892.27;1061;7369.82;2125.68626846908;4117.86;1341;3605.98;1323.96143112931;2112.96;1263;2508.72;874.675726009323;1548.83;733;4889.78;1461.02447299941;1695.09;1027;14;5398;0;7;6;14;5398;0;7;6;14;5398;0;7;6;14;5398;0;7;6;14;5398;0;7;6
"682";0;15627600;0;"1_ER80";"62";"2_Affaires_directes";"3_Sante";15627600;0;29229;9446.99726925256;9157.38;6609;10788.96;5087.74776039336;5511.28;3592;4488.07;1816.28101918527;2640.54;1771;6933.49;2485.66129458591;3750.36;2261;20884.56;1898.83197000234;19276.98;3131;17;16900;1;416;30;17;16900;1;416;30;17;16900;1;416;30;17;16900;1;416;30;17;16900;1;416;30
"683";48230000;34216000;0;"1_ER80";"62";"2_Affaires_directes";"3_Sante";82446000;0;26303.19;9247.33328954956;11909;5038;36560.1;11326.2382415072;19172.78;7198;87145.48;27829.1966350506;56377.8;10032;11866.48;4033.02280242648;6849.47;5520;15308.66;1488.51594232838;13970.9;8612;177;34361;0;1841;21;177;34361;0;1841;21;177;34361;0;1841;21;177;34361;0;1841;21;177;34361;0;1841;21
"684";0;2621450;0;"1_ER80";"62";"2_Affaires_directes";"3_Sante";2621450;0;3746.48;2047.06923319258;1244.25;615;6104.23;1747.02866383074;2122.93;883;15003.36;3949.11867753106;11005.32;1276;2816.23;1124.70557453299;1665.84;799;1313.94;622.159159220584;768.59;460;0;3744;1;285;3;0;3744;1;285;3;0;3744;1;285;3;0;3744;1;285;3;0;3744;1;285;3
