"Lien_E";"Code_ape";"Departement";"Regroup1";"Regroup4";"Produit_max";"Nb_pers_2018";"Nb_fam_2018";"Base_2018";"Option_2018";"Actifs_2018";"Non_actifs_2018";"Portabilite_2018";"Asspri_2018";"Conjoint_2018";"Enfants_2018";"Femmes_2018";"Hommes_2018";"Respo_2018";"Non_respo_2018";"Index_2018";"Tps_adh_E_par_L_2018";"Tps_adh_P_par_L_2018";"Nb_pers_2019";"Nb_fam_2019";"Base_2019";"Option_2019";"Actifs_2019";"Non_actifs_2019";"Portabilite_2019";"Asspri_2019";"Conjoint_2019";"Enfants_2019";"Femmes_2019";"Hommes_2019";"Respo_2019";"Non_respo_2019";"Index_2019";"Tps_adh_E_par_L_2019";"Tps_adh_P_par_L_2019";"Nb_pers_2020";"Nb_fam_2020";"Base_2020";"Option_2020";"Actifs_2020";"Non_actifs_2020";"Portabilite_2020";"Asspri_2020";"Conjoint_2020";"Enfants_2020";"Femmes_2020";"Hommes_2020";"Respo_2020";"Non_respo_2020";"Index_2020";"Tps_adh_E_par_L_2020";"Tps_adh_P_par_L_2020";"Nego_2020";"Nb_pers_2021";"Nb_fam_2021";"Base_2021";"Option_2021";"Actifs_2021";"Non_actifs_2021";"Portabilite_2021";"Asspri_2021";"Conjoint_2021";"Enfants_2021";"Femmes_2021";"Hommes_2021";"Respo_2021";"Non_respo_2021";"Index_2021";"Tps_adh_E_par_L_2021";"Tps_adh_P_par_L_2021";"Nego_2021";"Nb_pers_2022";"Nb_fam_2022";"Base_2022";"Option_2022";"Actifs_2022";"Non_actifs_2022";"Portabilite_2022";"Asspri_2022";"Conjoint_2022";"Enfants_2022";"Femmes_2022";"Hommes_2022";"Respo_2022";"Non_respo_2022";"Index_2022";"Index_2023";"Tps_adh_E_par_L_2022";"Tps_adh_P_par_L_2022";"Nego_2022";"VIP"
"562";"8411Z";NA;"ER24";"45";"1271";2;1;2;0;1;0;0;1;0;1;1;1;2;0;NA;7;7;2;1;2;0;1;0;0;1;0;1;1;1;2;0;NA;8;8;2;1;2;0;1;0;0;1;0;1;1;1;2;0;NA;9;9;FALSE;2;1;2;0;1;0;0;1;0;1;1;1;2;0;NA;10;10;FALSE;2;1;2;0;1;0;0;1;0;1;1;1;2;0;NA;NA;11;11;FALSE;FALSE
"563";"2562B";NA;"ER24";"45";"1272";46;23;46;0;21;1;1;23;6;17;14;32;46;0;NA;4;4.7;45;24;45;0;22;1;1;24;6;15;13;32;45;0;NA;5;5.5;40;23;40;0;22;1;0;23;5;12;13;27;40;0;NA;4.8;6.5;FALSE;41;25;41;0;24;1;0;25;5;11;13;28;41;0;NA;5.8;6.5;FALSE;38;22;38;0;21;1;0;22;5;11;13;25;38;0;NA;NA;6.8;7.4;FALSE;FALSE
"564";NA;NA;"ER24";"45";"1273";29;18;29;0;18;0;0;18;6;5;17;12;29;0;NA;7;5.3;23;16;23;0;16;0;0;16;5;2;13;10;23;0;NA;8;6.3;23;16;23;0;16;0;0;16;5;2;13;10;23;0;NA;9;7.3;FALSE;21;15;21;0;15;0;0;15;4;2;12;9;21;0;NA;10;8.7;FALSE;21;15;21;0;15;0;0;15;4;2;12;9;21;0;NA;NA;11;9.7;FALSE;FALSE
"565";"8621Z";NA;"ER24";"45";"1274";4;2;4;0;0;2;0;2;2;0;2;2;4;0;NA;6.6;6.4;4;2;4;0;0;2;0;2;2;0;2;2;4;0;NA;7.6;7.4;2;1;2;0;0;1;0;1;1;0;1;1;2;0;NA;8.6;8.4;FALSE;2;1;2;0;0;1;0;1;1;0;1;1;2;0;NA;9.6;9.4;FALSE;2;1;2;0;0;1;0;1;1;0;1;1;2;0;NA;NA;10.6;10.4;FALSE;FALSE
"566";"8690B";NA;"ER24";"45";"1275";10;6;10;0;0;6;0;6;4;0;6;4;10;0;NA;6.7;5.5;10;6;10;0;0;6;0;6;4;0;6;4;10;0;NA;7.7;6.5;8;5;8;0;0;5;0;5;3;0;5;3;8;0;NA;8.7;7.6;FALSE;8;5;8;0;0;5;0;5;3;0;5;3;8;0;NA;9.7;8.6;FALSE;8;5;8;0;0;5;0;5;3;0;5;3;8;0;NA;NA;10.7;9.6;FALSE;FALSE
"567";"1032Z";NA;"ER24";"45";"1276";2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;4.3;4.2;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;5.3;5.2;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;6.3;6.2;FALSE;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;7.3;7.2;FALSE;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;NA;8.3;8.2;FALSE;FALSE
"568";"2229B";NA;"ER24";"45";"1277";3;3;3;0;3;0;0;3;0;0;2;1;3;0;NA;6.8;6.8;3;3;3;0;3;0;0;3;0;0;2;1;3;0;NA;7.8;7.8;2;2;2;0;2;0;0;2;0;0;1;1;2;0;NA;8.8;8.8;FALSE;2;2;2;0;2;0;0;2;0;0;1;1;2;0;NA;9.8;9.8;FALSE;2;2;2;0;2;0;0;2;0;0;1;1;2;0;NA;NA;10.8;10.8;FALSE;FALSE
"569";"9004Z";NA;"ER24";"45";"1278";1;1;1;0;1;0;0;1;0;0;0;1;1;0;NA;6.8;6.8;1;1;1;0;1;0;0;1;0;0;0;1;1;0;NA;7.8;7.8;1;1;1;0;1;0;0;1;0;0;0;1;1;0;NA;8.8;8.8;FALSE;1;1;1;0;1;0;0;1;0;0;0;1;1;0;NA;9.8;9.8;FALSE;1;1;1;0;1;0;0;1;0;0;0;1;1;0;NA;NA;10.8;10.8;FALSE;FALSE
"57";NA;NA;"ER11";"2";"90";36;24;36;0;0;24;0;24;12;0;20;16;0;36;NA;11;8.6;36;24;36;0;0;24;0;24;12;0;20;16;0;36;NA;12;9.6;35;24;35;0;0;24;0;24;11;0;19;16;0;35;NA;13;10.6;FALSE;34;23;34;0;0;23;0;23;11;0;19;15;0;34;NA;14;11.6;FALSE;34;23;34;0;0;23;0;23;11;0;19;15;0;34;NA;NA;15;12.6;FALSE;FALSE
"570";"6420Z";NA;"ER24";"51";"1279";1;1;1;0;0;1;0;1;0;0;1;0;0;1;NA;6;6;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;7;3.5;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;8;4.5;FALSE;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;9;5.5;FALSE;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;NA;10;6.5;FALSE;FALSE
"571";"4332A";NA;"ER24";"45";"1280";3;2;3;0;0;2;0;2;1;0;1;2;3;0;NA;5.6;5.4;3;2;3;0;0;2;0;2;1;0;1;2;3;0;NA;6.6;6.4;3;2;3;0;0;2;0;2;1;0;1;2;3;0;NA;7.6;7.4;FALSE;3;2;3;0;0;2;0;2;1;0;1;2;3;0;NA;8.6;8.4;FALSE;3;2;3;0;0;2;0;2;1;0;1;2;3;0;NA;NA;9.6;9.4;FALSE;FALSE
"572";"4777Z";NA;"ER24";"45";"1281";3;2;3;0;2;0;0;2;1;0;2;1;3;0;NA;6.5;4.2;4;3;4;0;2;0;1;3;1;0;3;1;4;0;NA;7.5;4.1;3;2;3;0;2;0;0;2;1;0;2;1;3;0;NA;8.5;6.2;FALSE;2;1;2;0;1;0;0;1;1;0;1;1;2;0;NA;9.5;6;FALSE;2;1;2;0;1;0;0;1;1;0;1;1;2;0;NA;NA;10.5;7;FALSE;FALSE
"573";"8623Z";NA;"ER24";"45";"1282";2;1;2;0;0;1;0;1;1;0;1;1;2;0;NA;1;3.2;1;1;1;0;0;1;0;1;0;0;1;0;1;0;NA;2;1.2;1;1;1;0;0;1;0;1;0;0;1;0;1;0;NA;3;2.2;FALSE;1;1;1;0;0;1;0;1;0;0;1;0;1;0;NA;4;3.2;FALSE;1;1;1;0;0;1;0;1;0;0;1;0;1;0;NA;NA;5;4.2;FALSE;FALSE
"574";NA;NA;"ER24";"52";"1283";325;248;325;0;0;247;0;247;78;0;196;129;325;0;NA;6.3;6.2;299;230;299;0;0;229;0;229;70;0;184;115;299;0;NA;7.3;7.2;271;211;271;0;0;211;0;211;60;0;166;105;271;0;NA;8.3;8.2;FALSE;242;194;242;0;0;194;0;194;48;0;154;88;242;0;NA;9.3;9.2;FALSE;226;184;226;0;0;184;0;184;42;0;144;82;226;0;NA;NA;10.3;10.2;FALSE;FALSE
"575";"8299Z";NA;"ER24";"45";"1284";87;55;87;0;44;6;4;54;13;20;48;39;87;0;NA;2.8;3.5;92;60;92;0;51;6;2;59;11;22;52;40;92;0;NA;3.8;4;95;64;95;0;53;6;1;60;14;21;56;39;95;0;NA;4.7;2.6;FALSE;103;62;103;0;52;6;3;61;15;27;58;45;103;0;NA;5.7;3;FALSE;102;70;102;0;59;6;3;68;9;25;59;43;102;0;NA;NA;6.7;3.8;FALSE;FALSE
"576";"4399C";NA;"ER24";"45";"1286";6;3;6;0;2;1;0;3;1;2;2;4;6;0;NA;6.3;3.3;4;3;4;0;2;1;0;3;0;1;0;4;4;0;NA;7.3;4.9;3;2;3;0;2;0;0;2;0;1;0;3;3;0;NA;8.3;7.1;FALSE;3;2;3;0;2;0;0;2;0;1;0;3;3;0;NA;9.3;8.1;FALSE;3;2;3;0;2;0;0;2;0;1;0;3;3;0;NA;NA;10.3;9.1;FALSE;FALSE
"577";"3312Z";NA;"ER24";"45";"1287";4;3;4;0;3;0;0;3;0;1;2;2;4;0;NA;6.2;3.2;4;3;4;0;3;0;0;3;0;1;2;2;4;0;NA;7.2;4.2;4;3;4;0;3;0;0;3;0;1;2;2;4;0;NA;8.2;5.2;FALSE;7;4;7;0;4;0;0;4;0;3;4;3;7;0;NA;9.2;3.7;FALSE;9;5;9;0;5;0;0;5;1;3;5;4;9;0;NA;NA;10.2;3.8;FALSE;FALSE
"578";"8411Z";NA;"ER24";"45";"1288";4;1;4;0;1;0;0;1;1;2;2;2;4;0;NA;6;6;4;1;4;0;1;0;0;1;1;2;2;2;4;0;NA;7;7;4;1;4;0;1;0;0;1;1;2;2;2;4;0;NA;8;8;FALSE;4;1;4;0;1;0;0;1;1;2;2;2;4;0;NA;9;9;FALSE;4;1;4;0;1;0;0;1;1;2;2;2;4;0;NA;NA;10;10;FALSE;FALSE
"579";"8790A";NA;"ER24";"45";"1289";8;6;8;0;0;6;0;6;2;0;4;4;8;0;NA;6;4.4;6;5;6;0;0;5;0;5;1;0;3;3;6;0;NA;7;5.7;6;5;6;0;0;5;0;5;1;0;3;3;6;0;NA;8;6.7;FALSE;3;3;3;0;0;3;0;3;0;0;1;2;3;0;NA;9;8;FALSE;2;2;2;0;0;2;0;2;0;0;1;1;2;0;NA;NA;10;9;FALSE;FALSE
"58";NA;NA;"ER11";"3";"91";2;1;2;0;0;1;0;1;1;0;1;1;2;0;NA;1;7.8;1;1;1;0;0;1;0;1;0;0;0;1;1;0;NA;2;1.7;1;1;1;0;0;1;0;1;0;0;0;1;1;0;NA;3;2.7;FALSE;1;1;1;0;0;1;0;1;0;0;0;1;1;0;NA;4;3.7;FALSE;1;1;1;0;0;1;0;1;0;0;0;1;1;0;NA;NA;5;4.7;FALSE;FALSE
"580";"4618Z";NA;"ER24";"45";"1290";5;3;5;0;0;3;0;3;2;0;3;2;5;0;NA;4.1;3.5;5;3;5;0;0;3;0;3;2;0;3;2;5;0;NA;5.1;4.5;5;3;5;0;0;3;0;3;2;0;3;2;5;0;NA;6.1;5.5;FALSE;5;3;5;0;0;3;0;3;2;0;3;2;5;0;NA;7.1;6.5;FALSE;5;3;5;0;0;3;0;3;2;0;3;2;5;0;NA;NA;8.1;7.5;FALSE;FALSE
"581";"8622B";NA;"ER24";"45";"1294";2;2;2;0;1;0;0;1;0;1;1;1;2;0;NA;5.8;5.8;2;2;2;0;1;0;0;1;0;1;1;1;2;0;NA;6.8;6.8;2;2;2;0;1;0;0;1;0;1;1;1;2;0;NA;7.8;7.8;FALSE;2;2;2;0;1;0;0;1;0;1;1;1;2;0;NA;8.8;8.8;FALSE;2;2;2;0;1;1;0;2;0;0;2;0;2;0;NA;NA;9.8;5.3;FALSE;FALSE
"582";"2825Z";NA;"ER24";"45";"1295";1;1;1;0;0;1;0;1;0;0;0;1;1;0;NA;5.8;5.6;1;1;1;0;0;1;0;1;0;0;0;1;1;0;NA;6.8;6.6;1;1;1;0;0;1;0;1;0;0;0;1;1;0;NA;7.8;7.6;FALSE;1;1;1;0;0;1;0;1;0;0;0;1;1;0;NA;8.8;8.6;FALSE;1;1;1;0;0;1;0;1;0;0;0;1;1;0;NA;NA;9.8;9.6;FALSE;FALSE
"583";"4931Z";NA;"ER24";"51";"1296";2;2;2;0;0;2;0;2;0;0;0;2;0;2;NA;5;3.9;2;2;2;0;0;2;0;2;0;0;0;2;0;2;NA;6;4.9;2;2;2;0;0;2;0;2;0;0;0;2;0;2;NA;7;5.9;FALSE;2;2;2;0;0;2;0;2;0;0;0;2;0;2;NA;8;6.9;FALSE;2;2;2;0;0;2;0;2;0;0;0;2;0;2;NA;NA;9;7.9;FALSE;FALSE
"584";"4690Z";NA;"ER24";"45";"1297";28;15;28;0;13;0;2;15;3;10;15;13;28;0;NA;5.1;2.9;26;13;26;0;12;0;1;13;3;10;14;12;26;0;NA;6.1;3.7;34;16;34;0;14;0;2;16;5;13;18;16;34;0;NA;7.1;3.5;FALSE;30;16;30;0;16;0;0;16;4;10;19;11;30;0;NA;8.1;4.3;FALSE;27;13;27;0;13;0;0;13;4;10;18;9;27;0;NA;NA;9.1;5.3;FALSE;FALSE
"585";"4690Z";NA;"ER24";"45";"1298";6;3;6;0;0;3;0;3;2;1;3;3;6;0;NA;5.1;4.7;5;3;5;0;0;3;0;3;2;0;2;3;5;0;NA;6.1;5.7;5;3;5;0;0;3;0;3;2;0;2;3;5;0;NA;7.1;6.7;FALSE;5;3;5;0;0;3;0;3;2;0;2;3;5;0;NA;8.1;7.7;FALSE;5;3;5;0;0;3;0;3;2;0;2;3;5;0;NA;NA;9.1;8.7;FALSE;FALSE
"586";"1091Z";NA;"ERCAC";"53";"1300";13;8;13;0;0;8;0;8;5;0;5;8;0;13;NA;7;7.2;13;8;13;0;0;8;0;8;5;0;5;8;0;13;NA;8;8.2;13;8;13;0;0;8;0;8;5;0;5;8;0;13;NA;9;9.2;FALSE;11;7;11;0;0;7;0;7;4;0;4;7;0;11;NA;10;10.1;FALSE;9;6;9;0;0;6;0;6;3;0;4;5;0;9;NA;NA;11.1;11;FALSE;FALSE
"587";"8552Z";"15";"ERCAC";"53";"1301";82;57;82;0;28;29;0;57;22;3;43;39;82;0;NA;7.1;6.7;69;48;69;0;22;25;0;47;19;3;36;33;69;0;NA;8.1;7.6;66;44;66;0;22;21;0;43;20;3;35;31;66;0;NA;9.1;8.4;FALSE;64;43;64;0;22;20;0;42;19;3;34;30;64;0;NA;10.1;9.4;FALSE;64;43;64;0;23;19;0;42;20;2;33;31;64;0;NA;NA;11.1;10.3;FALSE;FALSE
"588";"6512Z";"15";"ERCAC";"54";"2240";641;406;641;0;369;12;17;398;55;188;414;227;641;0;0;3;2.3;700;436;700;0;402;12;15;429;55;216;454;246;700;0;0;4;2.9;712;444;712;0;403;11;22;436;53;223;472;240;712;0;NA;5;3.3;FALSE;846;519;846;0;476;12;20;508;67;271;545;301;846;0;0;6;3.8;FALSE;855;525;855;0;494;11;12;517;71;267;557;298;855;0;0;0;7;4.3;FALSE;FALSE
"589";NA;NA;"ERCAC";"53";"1304";12;8;12;0;0;8;0;8;4;0;7;5;0;12;NA;8;7;12;8;12;0;0;8;0;8;4;0;7;5;0;12;NA;9;8;11;8;11;0;0;8;0;8;3;0;7;4;0;11;NA;10;9.1;FALSE;10;7;10;0;0;7;0;7;3;0;6;4;0;10;NA;11;10;FALSE;10;7;10;0;0;7;0;7;3;0;6;4;0;10;NA;NA;12;11;FALSE;FALSE
"59";"4791B";"11";"ER11";"3";"95";17;7;17;0;6;1;0;7;3;7;7;10;17;0;NA;12;6.2;16;7;16;0;6;1;0;7;2;7;7;9;16;0;NA;13;7.2;19;8;19;0;7;1;0;8;3;8;8;11;19;0;NA;14;7.1;FALSE;24;11;24;0;10;0;1;11;4;9;10;14;24;0;NA;0.5;5.2;FALSE;27;12;27;0;11;0;1;12;4;11;11;16;27;0;NA;NA;1.5;5.6;FALSE;FALSE
"590";NA;NA;"ERCAC";"53";"1306";9;8;9;0;0;8;0;8;1;0;7;2;0;9;NA;6.8;5.3;8;7;8;0;0;7;0;7;1;0;6;2;0;8;NA;7.8;6.2;8;7;8;0;0;7;0;7;1;0;6;2;0;8;NA;8.8;7.2;FALSE;7;6;7;0;0;6;0;6;1;0;6;1;0;7;NA;9.8;8.5;FALSE;7;6;7;0;0;6;0;6;1;0;6;1;0;7;NA;NA;10.8;9.5;FALSE;FALSE
"591";NA;"15";"ERCAC";"53";"1309";81;79;81;0;79;0;0;79;0;2;30;51;81;0;NA;8;4.9;76;75;76;0;75;0;0;75;0;1;28;48;76;0;NA;9;5.4;72;72;72;0;72;0;0;72;0;0;27;45;72;0;NA;10;6.2;FALSE;64;64;64;0;64;0;0;64;0;0;24;40;64;0;NA;11;7.4;FALSE;55;55;55;0;55;0;0;55;0;0;20;35;55;0;NA;NA;12;8.2;FALSE;FALSE
"592";NA;NA;"ERCAC";"53";"1311";10;9;10;0;0;9;0;9;1;0;7;3;0;10;NA;8;8;10;9;10;0;0;9;0;9;1;0;7;3;0;10;NA;9;9;10;9;10;0;0;9;0;9;1;0;7;3;0;10;NA;10;10;FALSE;6;6;6;0;0;6;0;6;0;0;4;2;0;6;NA;11;11;FALSE;5;5;5;0;0;5;0;5;0;0;4;1;0;5;NA;NA;12;12;FALSE;FALSE
"593";"8899B";"15";"ERCAC";"53";"1312";75;50;75;0;10;40;0;50;20;5;45;30;75;0;NA;8;7.9;71;48;71;0;9;39;0;48;18;5;43;28;71;0;NA;9;8.9;67;47;67;0;9;38;0;47;16;4;41;26;67;0;NA;10;9.9;FALSE;63;46;63;0;8;38;0;46;14;3;39;24;63;0;NA;11;10.9;FALSE;59;43;59;0;8;35;0;43;14;2;36;23;59;0;NA;NA;12;11.7;FALSE;FALSE
"594";NA;NA;"ERCAC";"53";"1313";5;4;5;0;0;4;0;4;1;0;4;1;5;0;NA;3;3.6;3;3;3;0;0;3;0;3;0;0;3;0;3;0;NA;4;4.9;1;1;1;0;0;1;0;1;0;0;1;0;1;0;NA;5;7.4;FALSE;1;1;1;0;0;1;0;1;0;0;1;0;1;0;NA;6;8.4;FALSE;1;1;1;0;0;1;0;1;0;0;1;0;1;0;NA;NA;7;9.4;FALSE;FALSE
"595";NA;NA;"ERCAC";"55";"1315";1;1;1;0;0;1;0;1;0;0;0;1;0;1;NA;8;8;1;1;1;0;0;1;0;1;0;0;0;1;0;1;NA;9;9;1;1;1;0;0;1;0;1;0;0;0;1;0;1;NA;10;10;FALSE;1;1;1;0;0;1;0;1;0;0;0;1;0;1;NA;11;11;FALSE;1;1;1;0;0;1;0;1;0;0;0;1;0;1;NA;NA;12;12;FALSE;FALSE
"596";NA;NA;"ERCAC";"55";"1316";10;6;10;0;0;6;0;6;4;0;4;6;0;10;NA;8;7.5;10;6;10;0;0;6;0;6;4;0;4;6;0;10;NA;9;8.5;8;5;8;0;0;5;0;5;3;0;3;5;0;8;NA;10;9.4;FALSE;7;5;7;0;0;5;0;5;2;0;3;4;0;7;NA;11;10.3;FALSE;7;5;7;0;0;5;0;5;2;0;3;4;0;7;NA;NA;12;11.3;FALSE;FALSE
"597";NA;NA;"ERCAC";"53";"1318";16;14;16;0;0;14;0;14;2;0;13;3;0;16;NA;8;7.9;15;13;15;0;0;13;0;13;2;0;13;2;0;15;NA;9;8.9;8;7;8;0;0;7;0;7;1;0;7;1;0;8;NA;10;9.8;FALSE;6;5;6;0;0;5;0;5;1;0;5;1;0;6;NA;11;10.9;FALSE;4;4;4;0;0;4;0;4;0;0;4;0;0;4;NA;NA;12;11.8;FALSE;FALSE
"598";"8710A";"15";"ERCAC";"53";"1319";85;43;85;0;43;0;0;43;16;26;53;32;85;0;NA;6.1;5.5;88;45;88;0;45;0;0;45;17;26;55;33;88;0;NA;7.1;6;81;41;81;0;41;0;0;41;16;24;50;31;81;0;NA;8.2;7;FALSE;68;38;68;0;38;0;0;38;13;17;42;26;68;0;NA;9.2;7.6;FALSE;54;33;54;0;33;0;0;33;10;11;36;18;54;0;NA;NA;10.2;8.8;FALSE;FALSE
"599";NA;NA;"ERCAC";"53";"1320";10;10;10;0;0;10;0;10;0;0;6;4;0;10;NA;8;8;7;7;7;0;0;7;0;7;0;0;3;4;0;7;NA;9;9;7;7;7;0;0;7;0;7;0;0;3;4;0;7;NA;10;10;FALSE;4;4;4;0;0;4;0;4;0;0;2;2;0;4;NA;11;11;FALSE;3;3;3;0;0;3;0;3;0;0;1;2;0;3;NA;NA;12;12;FALSE;FALSE
"6";"1330Z";"11";"ER11";"2";"6";4;3;4;0;3;0;0;3;0;1;2;2;4;0;NA;32;16.7;2;2;2;0;2;0;0;2;0;0;1;1;2;0;NA;33;18.2;2;2;2;0;2;0;0;2;0;0;1;1;2;0;NA;34;19.2;FALSE;2;2;2;0;2;0;0;2;0;0;1;1;2;0;NA;35;20.2;FALSE;2;2;2;0;2;0;0;2;0;0;1;1;2;0;NA;NA;36;21.2;FALSE;FALSE
"60";"4399E";"11";"ER11";"5";"98";7;4;7;0;2;2;0;4;1;2;2;5;7;0;NA;3;5.7;7;4;7;0;2;2;0;4;1;2;2;5;7;0;NA;4;6.7;7;4;7;0;2;2;0;4;1;2;2;5;7;0;NA;5;7.7;FALSE;7;4;7;0;2;2;0;4;1;2;2;5;7;0;NA;6;8.7;FALSE;7;4;7;0;2;2;0;4;1;2;2;5;7;0;NA;NA;7;9.7;FALSE;FALSE
"600";NA;"15";"ERCAC";"53";"1321";140;88;140;0;69;19;0;88;31;21;86;54;140;0;NA;8;7.2;124;80;124;0;64;16;0;80;28;16;75;49;124;0;NA;9;8.2;72;50;72;0;37;13;0;50;12;10;45;27;72;0;NA;10;9.1;FALSE;65;46;65;0;33;13;0;46;12;7;43;22;65;0;NA;11;10;FALSE;51;35;51;0;28;7;0;35;10;6;33;18;51;0;NA;NA;12;11;FALSE;FALSE
"601";NA;NA;"ERCAC";"53";"1323";7;4;7;0;0;4;0;4;3;0;4;3;0;7;NA;8.1;8;7;4;7;0;0;4;0;4;3;0;4;3;0;7;NA;9.1;9;7;4;7;0;0;4;0;4;3;0;4;3;0;7;NA;10.1;10;FALSE;7;4;7;0;0;4;0;4;3;0;4;3;0;7;NA;11.1;11;FALSE;5;3;5;0;0;3;0;3;2;0;3;2;0;5;NA;NA;12.1;12;FALSE;FALSE
"602";NA;"15";"ERCAC";"53";"1324";1;1;1;0;1;0;0;1;0;0;1;0;1;0;NA;4.8;4.8;1;1;1;0;1;0;0;1;0;0;1;0;1;0;NA;5.8;5.8;1;1;1;0;1;0;0;1;0;0;1;0;1;0;NA;6.8;6.8;FALSE;1;1;1;0;1;0;0;1;0;0;1;0;1;0;NA;7.8;7.8;FALSE;1;1;1;0;1;0;0;1;0;0;1;0;1;0;NA;NA;8.8;8.8;FALSE;FALSE
"603";NA;NA;"ERCAC";"53";"1326";166;112;166;0;8;104;0;112;52;2;83;83;166;0;NA;4.5;7.4;147;101;147;0;6;95;0;101;46;0;75;72;147;0;NA;5.5;8.5;143;98;143;0;6;92;0;98;45;0;72;71;143;0;NA;6.5;9.5;FALSE;141;98;141;0;6;92;0;98;43;0;72;69;141;0;NA;7.5;10.5;FALSE;128;90;128;0;5;85;0;90;38;0;66;62;128;0;NA;NA;8.5;11.5;FALSE;FALSE
"605";"8560Z";"15";"ERCAC";"56";"2244";120;79;120;0;65;5;7;77;16;27;81;39;120;0;NA;3;2.4;118;72;118;0;61;5;3;69;16;33;86;32;118;0;NA;3.9;3.2;172;114;172;0;98;9;2;109;19;44;117;55;172;0;NA;4.7;3.4;FALSE;200;134;200;0;113;12;4;129;24;47;129;71;200;0;NA;4.9;4.1;FALSE;204;137;204;0;117;14;1;132;20;52;131;73;204;0;NA;NA;5.8;4.9;FALSE;FALSE
"606";"4520A";NA;"ERCAC";"53";"1332";2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;6.8;6.8;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;7.8;7.8;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;8.8;8.8;FALSE;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;9.8;9.8;FALSE;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;NA;10.8;10.8;FALSE;FALSE
"607";NA;NA;"ERCAC";"53";"1333";9;7;9;0;0;7;0;7;2;0;6;3;0;9;NA;8;7.6;8;6;8;0;0;6;0;6;2;0;6;2;0;8;NA;9;8.6;8;6;8;0;0;6;0;6;2;0;6;2;0;8;NA;10;9.7;FALSE;8;6;8;0;0;6;0;6;2;0;6;2;0;8;NA;11;10.7;FALSE;8;6;8;0;0;6;0;6;2;0;6;2;0;8;NA;NA;12;11.7;FALSE;FALSE
"608";"5530Z";NA;"ERCAC";"53";"1334";26;17;26;0;0;17;0;17;9;0;17;9;0;26;NA;8;8;23;16;23;0;0;16;0;16;7;0;16;7;0;23;NA;9;9;22;15;22;0;0;15;0;15;7;0;15;7;0;22;NA;10;10;FALSE;20;14;20;0;0;14;0;14;6;0;14;6;0;20;NA;11;11;FALSE;20;14;20;0;0;14;0;14;6;0;14;6;0;20;NA;NA;12;12;FALSE;FALSE
"609";NA;NA;"ERCAC";"53";"1336";46;43;46;0;0;40;0;40;5;1;26;20;0;46;NA;8;8;36;35;36;0;0;33;0;33;2;1;22;14;0;36;NA;9;9;27;27;27;0;0;25;0;25;1;1;16;11;0;27;NA;10;10;FALSE;42;38;42;0;0;38;0;38;3;1;27;15;0;42;NA;11;5.3;FALSE;38;34;38;0;0;34;0;34;3;1;23;15;0;38;NA;NA;12;5.9;FALSE;FALSE
"61";NA;NA;"ER11";"3";"99";1;1;1;0;0;1;0;1;0;0;1;0;1;0;NA;12;13.5;1;1;1;0;0;1;0;1;0;0;1;0;1;0;NA;13;14.5;1;1;1;0;0;1;0;1;0;0;1;0;1;0;NA;14;15.5;FALSE;1;1;1;0;0;1;0;1;0;0;1;0;1;0;NA;15;16.5;FALSE;1;1;1;0;0;1;0;1;0;0;1;0;1;0;NA;NA;16;17.5;FALSE;FALSE
"610";"1812Z";"15";"ERCAC";"53";"1338";16;6;16;0;6;0;0;6;3;7;8;8;16;0;NA;8.1;7.6;14;5;14;0;5;0;0;5;3;6;7;7;14;0;NA;9.1;8.6;11;4;11;0;4;0;0;4;2;5;5;6;11;0;NA;10.1;9.8;FALSE;11;4;11;0;4;0;0;4;2;5;5;6;11;0;NA;11.1;10.8;FALSE;10;4;10;0;4;0;0;4;2;4;4;6;10;0;NA;NA;12.1;11.8;FALSE;FALSE
"611";"4673A";NA;"ERCAC";"53";"1339";3;2;3;0;0;2;0;2;1;0;2;1;3;0;NA;5.4;5.3;3;2;3;0;0;2;0;2;1;0;2;1;3;0;NA;6.4;6.3;3;2;3;0;0;2;0;2;1;0;2;1;3;0;NA;7.4;7.3;FALSE;3;2;3;0;0;2;0;2;1;0;2;1;3;0;NA;8.4;8.3;FALSE;1;1;1;0;0;1;0;1;0;0;1;0;1;0;NA;NA;9.4;9;FALSE;FALSE
