"Lien_E";"Actifs";"Non_actifs";"Portabilite";"Produit1";"Produit2";"Produit3";"Tps_adh_E_au_L";"Code_ape";"Departement";"Regroup1";"Regroup4";"BASE";"OPTION_percent";"Nb_pers_2018";"Nb_fam_2018";"Nb_pers_2019";"Nb_fam_2019";"Nb_pers_2020";"Nb_fam_2020";"Nb_pers_2021";"Nb_fam_2021";"Nb_pers_2022";"Nb_fam_2022";"Tps_adh_moy_pers_ds_L";"Asspri";"Asspri_percent";"Conjoint";"Conjoint_percent";"Enfant";"Enfant_percent";"Femme";"Femme_percent";"Homme";"Homme_percent";"Respo_percent";"Non_respo_percent";"VIP";"Prod1_Ind2018";"Prod1_Ind2019";"Prod1_Ind2020";"Prod1_Ind2021";"Prod1_Ind2022";"Prod1_Ind2023";"Prod2_Ind2018";"Prod2_Ind2019";"Prod2_Ind2020";"Prod2_Ind2021";"Prod2_Ind2022";"Prod2_Ind2023";"Prod3_Ind2018";"Prod3_Ind2019";"Prod3_Ind2020";"Prod3_Ind2021";"Prod3_Ind2022";"Prod3_Ind2023";"Renégo2020";"Renégo2021";"Renégo2022"
"39";7529;1048;636;"2809";"2460";"1335";5.5;"8411Z";"24";"ERCAC";"5";9213;0;2484;1386;2626;1472;3156;1886;3193;1928;3106;1905;964.7;5292;57.4405731032237;1473;15.9882774340606;2448;26.5711494627157;4698;50.9931618365353;4515;49.0068381634647;100;0;FALSE;0.03;0;0.01;0;0.03;0.1;0.03;0;0.01;0;0.03;0.1;0.03;0;0.01;0;0.03;0.1;FALSE;FALSE;FALSE
"390";22;0;0;"943";"944";NA;13.9;NA;"12";"ERCAC";"27";22;0;11;5;11;5;3;2;3;2;3;2;10;10;45.4545454545455;6;27.2727272727273;6;27.2727272727273;6;27.2727272727273;16;72.7272727272727;100;0;FALSE;0.01;0;0;0;0.02;0.06;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"391";0;2;0;"945";NA;NA;32.9;NA;NA;"ERCAC";"27";2;0;2;2;2;2;2;2;1;1;0;0;30;2;100;0;0;0;0;2;100;0;0;0;100;FALSE;0.025;0;0;0;0.03;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"392";0;121;0;"946";NA;NA;32.9;NA;NA;"ERCAC";"27";121;0;121;86;113;84;106;79;99;74;91;68;32.9;86;71.0743801652893;35;28.9256198347107;0;0;60;49.5867768595041;61;50.4132231404959;100;0;FALSE;0.01;0;0;0.015;0.02;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"393";0;105;0;"947";NA;NA;17.5;NA;NA;"ERCAC";"27";105;0;105;65;103;64;99;62;89;58;88;58;5.2;65;61.9047619047619;40;38.0952380952381;0;0;47;44.7619047619048;58;55.2380952380952;100;0;FALSE;0.04;0;0;0;0.03;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"394";62;7;9;"948";NA;NA;3.4;"4391A";"12";"ERCAC";"27";78;0;39;15;49;19;53;18;56;21;58;23;0.3;33;42.3076923076923;17;21.7948717948718;28;35.8974358974359;31;39.7435897435897;47;60.2564102564103;100;0;FALSE;0.04;0;0;0.015;0.04;0.16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"395";21;0;0;"949";NA;NA;28.8;NA;"75";"ERCAC";"27";21;0;21;12;17;11;17;11;17;11;16;11;28.8;12;57.1428571428571;5;23.8095238095238;4;19.047619047619;14;66.6666666666667;7;33.3333333333333;100;0;FALSE;0.025;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"396";0;11;0;"635";"950";NA;9.4;"1812Z";NA;"ERCAC";"27";11;0;5;2;6;3;10;5;10;5;10;5;9.4;6;54.5454545454545;4;36.3636363636364;1;9.09090909090909;4;36.3636363636364;7;63.6363636363636;54.5454545454545;45.4545454545455;FALSE;0.04;0;0;0;0.15;0.06;0.04;0;0;0;0.15;0.06;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"397";0;6;0;"951";NA;NA;14.9;NA;NA;"ERCAC";"27";6;0;6;4;6;4;6;4;6;4;6;4;14.1;4;66.6666666666667;2;33.3333333333333;0;0;3;50;3;50;0;100;FALSE;0.01;0;0;0;0.04;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"398";0;6;0;"952";NA;NA;8.5;"4649Z";NA;"ERCAC";"27";6;0;3;2;3;2;3;2;3;2;3;2;8.3;4;66.6666666666667;0;0;2;33.3333333333333;4;66.6666666666667;2;33.3333333333333;100;0;FALSE;0.03;0.02;0.2;0.04;0.02;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"399";0;881;0;"958";"956";"955";8.7;NA;NA;"ERCAC";"27";881;0;436;286;416;276;401;268;383;258;365;247;2;581;65.9477866061294;294;33.3711691259932;6;0.681044267877412;501;56.8671963677639;380;43.1328036322361;100;0;FALSE;0.04;0.02;0.01;0;0.02;0.1;0.04;0.02;0.01;0;0.02;0.1;0.04;0.02;0.01;0;0.02;0.1;FALSE;FALSE;FALSE
"4";0;16;0;"4";NA;NA;44.9;NA;NA;"ER11";"3";16;0;8;4;8;4;8;4;8;4;8;4;14.4;8;50;8;50;0;0;8;50;8;50;100;0;FALSE;0.05;0.05;0;0;NA;0.15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"40";0;0;8;"60";NA;NA;8.5;"7990Z";NA;"ER11";"3";8;0;4;2;4;2;0;0;0;0;0;0;1;4;50;2;25;2;25;4;50;4;50;100;0;FALSE;0.03;0;0.2;0.1;0.02;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"400";0;9;0;"959";NA;NA;14.7;NA;NA;"ERCAC";"27";9;0;9;7;7;6;7;6;7;6;7;6;13.2;7;77.7777777777778;2;22.2222222222222;0;0;6;66.6666666666667;3;33.3333333333333;0;100;FALSE;0.01;0;0.03;0.04;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"401";0;4;0;"960";NA;NA;8.8;"8710A";NA;"ERCAC";"27";4;0;2;1;2;1;2;1;2;1;2;1;8.8;2;50;2;50;0;0;2;50;2;50;100;0;FALSE;0.01;0;0;0.1;0.2;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"402";0;2;0;"961";NA;NA;5.4;"4312B";NA;"ERCAC";"27";2;0;1;1;1;1;0;0;0;0;0;0;2.3;2;100;0;0;0;0;0;0;2;100;100;0;FALSE;0.04;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"403";0;4;0;"962";NA;NA;11.3;NA;NA;"ERCAC";"27";4;0;2;1;2;1;2;1;2;1;2;1;11.3;2;50;2;50;0;0;2;50;2;50;0;100;FALSE;0;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"404";10879;2360;491;"972";"971";"968";11.4;"3030Z";"46";"ERCAC";"27";13730;0;3895;1758;4115;1845;4073;1811;4043;1799;4059;1799;9.7;5827;42.4399126001457;3369;24.5375091041515;4534;33.0225782957028;6360;46.3219227967953;7370;53.6780772032047;96.1616897305171;3.83831026948288;TRUE;0.04;0.02;0;0;0;0.14;0.04;0.02;0;0;0;0.14;0.04;0.02;0;0;0;0.14;FALSE;TRUE;FALSE
"405";0;69;0;"974";NA;NA;22.9;"6419Z";NA;"ERCAC";"27";69;0;69;42;66;40;64;39;46;30;38;26;20.4;42;60.8695652173913;27;39.1304347826087;0;0;34;49.2753623188406;35;50.7246376811594;0;100;FALSE;0.025;0;0;0;0.02;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"406";0;1;0;"975";NA;NA;19.9;"6419Z";NA;"ERCAC";"27";1;0;1;1;1;1;1;1;1;1;1;1;19.9;1;100;0;0;0;0;0;0;1;100;0;100;FALSE;0;0;0;0;0.02;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"407";0;127;0;"976";NA;NA;21.7;"6419Z";NA;"ERCAC";"27";127;0;127;77;119;71;107;65;99;61;88;57;11.8;77;60.6299212598425;50;39.3700787401575;0;0;63;49.6062992125984;64;50.3937007874016;100;0;FALSE;0.03;0;0;0;0.02;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"408";0;2;0;"977";NA;NA;17.9;"6419Z";NA;"ERCAC";"27";2;0;2;1;2;1;2;1;2;1;0;0;11;1;50;1;50;0;0;1;50;1;50;0;100;FALSE;0.15;0.05;0.03;0;0.2;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"409";42;0;0;"985";NA;NA;12.4;NA;NA;"ER24";"45";42;0;20;10;20;11;17;9;15;8;11;7;3.9;22;52.3809523809524;10;23.8095238095238;10;23.8095238095238;18;42.8571428571429;24;57.1428571428571;100;0;FALSE;0.03;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"41";2222;161;280;"739";"2556";"2469";5.4;"4666Z";"12";"ERCAC";"5";2663;0;617;344;676;374;815;448;900;506;879;499;211.4;1459;54.7878332707473;470;17.6492677431468;734;27.5628989861059;1233;46.3011641006384;1430;53.6988358993616;100;0;FALSE;0.03;0;0.01;0;0.03;0.15;0.03;0;0.01;0;0.03;0.15;0.03;0;0.01;0;0.03;0.15;FALSE;FALSE;FALSE
"410";0;9;0;"986";"987";NA;3.9;"4638B";NA;"ER24";"45";9;0;4;2;4;2;3;2;3;2;3;2;7;5;55.5555555555556;4;44.4444444444444;0;0;4;44.4444444444444;5;55.5555555555556;100;0;FALSE;0;0;0;0;0.02;0.06;0;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"411";158;0;0;"990";NA;NA;11.9;"9329Z";NA;"ER24";"45";158;0;72;35;71;34;71;34;60;30;32;19;11.9;74;46.8354430379747;36;22.7848101265823;48;30.379746835443;62;39.2405063291139;96;60.7594936708861;100;0;FALSE;0.01;0.02;0;0;0.02;0.16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"412";44;0;0;"990";NA;NA;3;"9499Z";NA;"ER24";"45";44;0;0;0;1;1;1;1;22;12;22;12;1.2;24;54.5454545454545;8;18.1818181818182;12;27.2727272727273;18;40.9090909090909;26;59.0909090909091;100;0;FALSE;NA;NA;NA;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"413";0;9;0;"991";"992";NA;3.9;"1320Z";NA;"ER24";"45";9;0;4;2;4;2;3;2;3;2;3;2;3.7;5;55.5555555555556;4;44.4444444444444;0;0;5;55.5555555555556;4;44.4444444444444;100;0;FALSE;NA;NA;0.01;0.04;0.02;0.1;NA;NA;0.01;0.04;0.02;0.1;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"414";236;10;18;"993";"995";"994";6.2;"4312A";NA;"ER24";"45";264;0;94;37;92;41;90;41;94;47;90;46;14.7;118;44.6969696969697;45;17.0454545454545;101;38.2575757575758;98;37.1212121212121;166;62.8787878787879;100;0;FALSE;0.01;0;NA;0;0.02;0.06;0.01;0;NA;0;0.02;0.06;0.01;0;NA;0;0.02;0.06;FALSE;FALSE;FALSE
"415";10;0;0;"998";NA;NA;19.9;"3101Z";NA;"ER24";"46";10;0;4;3;3;2;3;2;3;2;3;2;18.9;6;60;4;40;0;0;6;60;4;40;100;0;FALSE;0;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"416";0;16;0;"1005";"1004";"999";15;"4941A";NA;"ER24";"46";16;0;8;5;5;4;5;4;5;4;5;4;38.1;10;62.5;4;25;2;12.5;4;25;12;75;25;75;FALSE;0.025;0.02;0;0;0.02;0.06;0.025;0.02;0;0;0.02;0.06;0.025;0.02;0;0;0.02;0.06;FALSE;FALSE;FALSE
"417";102;0;0;"1001";NA;NA;8.4;"9499Z";NA;"ER24";"45";102;0;37;12;35;12;40;13;44;15;39;14;8.4;34;33.3333333333333;24;23.5294117647059;44;43.1372549019608;54;52.9411764705882;48;47.0588235294118;100;0;FALSE;0.01;0;0;0;0.02;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"418";4;0;0;"1003";NA;NA;12.1;"9499Z";NA;"ER24";"45";4;0;2;1;2;1;1;1;1;1;1;1;11.9;2;50;0;0;2;50;2;50;2;50;100;0;FALSE;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"419";0;64;0;"1060";"1006";"1061";17.4;NA;NA;"ER24";"46";64;0;32;21;30;20;30;20;27;19;24;18;17.7;42;65.625;22;34.375;0;0;22;34.375;42;65.625;6.25;93.75;FALSE;0;0;0;0;0.02;0.15;0;0;0;0;0.02;0.15;0;0;0;0;0.02;0.15;FALSE;FALSE;FALSE
"42";8;0;0;"62";NA;NA;22.4;"4741Z";"11";"ER11";"3";8;0;4;2;4;2;3;2;3;2;2;2;19.2;4;50;0;0;4;50;6;75;2;25;100;0;FALSE;0.01;0.02;0;0;0.02;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"420";18;0;0;"1007";NA;NA;14.9;"8531Z";NA;"ER24";"47";18;0;9;6;9;6;9;6;7;5;6;4;14;12;66.6666666666667;6;33.3333333333333;0;0;8;44.4444444444444;10;55.5555555555556;100;0;FALSE;0.01;0;0;0;0.02;0.15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"421";0;32;0;"1009";"1008";NA;25.2;NA;NA;"ER24";"47";32;0;16;10;9;6;8;6;6;4;6;4;21.3;22;68.75;8;25;2;6.25;12;37.5;20;62.5;100;0;FALSE;0.01;0.02;0.03;0;0.02;0.1;0.01;0.02;0.03;0;0.02;0.1;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"422";0;82;0;"1010";"1011";"1012";11.6;"4511Z";NA;"ER24";"45";82;0;41;28;40;28;40;28;32;23;32;23;9.1;56;68.2926829268293;24;29.2682926829268;2;2.4390243902439;42;51.219512195122;40;48.780487804878;85.3658536585366;14.6341463414634;FALSE;0.03;0.02;0.03;0;0.03;0.1;0.03;0.02;0.03;0;0.03;0.1;0.03;0.02;0.03;0;0.03;0.1;FALSE;FALSE;FALSE
"423";0;50;0;"1014";NA;NA;11.5;"4661Z";NA;"ER24";"49";50;0;25;15;25;15;24;15;24;15;24;15;8.5;30;60;20;40;0;0;24;48;26;52;0;100;FALSE;0.01;0.02;0;0.015;0.1;0.16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"424";0;17;0;"1017";NA;NA;4.9;"7022Z";NA;"ER24";"45";17;0;7;3;6;3;5;3;2;2;2;2;1.8;9;52.9411764705882;6;35.2941176470588;2;11.7647058823529;9;52.9411764705882;8;47.0588235294118;100;0;FALSE;0.01;0;0.01;0;0.02;0.15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"425";18;0;0;"1019";NA;NA;22.4;"8720A";NA;"ER24";"46";18;0;8;8;7;7;6;6;7;7;6;6;13.2;18;100;0;0;0;0;4;22.2222222222222;14;77.7777777777778;100;0;TRUE;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"426";58;10;0;"1021";"1020";NA;12.1;"8610Z";NA;"ER24";"45";68;0;33;22;28;18;24;16;21;14;19;13;40.2;44;64.7058823529412;18;26.4705882352941;6;8.82352941176471;48;70.5882352941177;20;29.4117647058824;100;0;FALSE;0.01;0;0;0;0.06;0.1;0.01;0;0;0;0.06;0.1;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"427";32;0;0;"1023";"1022";"1024";78;NA;NA;"ER24";"47";32;0;16;12;16;12;14;11;13;10;12;10;51.9;24;75;8;25;0;0;18;56.25;14;43.75;87.5;12.5;FALSE;0;0;0;0;0.02;0.06;0;0;0;0;0.02;0.06;0;0;0;0;0.02;0.06;FALSE;FALSE;FALSE
"428";0;30;0;"1025";"1026";NA;20.9;"6419Z";NA;"ER24";"47";30;0;15;12;15;12;14;11;12;10;12;10;20.9;24;80;6;20;0;0;20;66.6666666666667;10;33.3333333333333;80;20;FALSE;0;0;0;0;0.02;0.08;0;0;0;0;0.02;0.08;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"429";0;46;0;"1200";"1027";"1198";12.2;NA;NA;"ER24";"51";46;0;23;16;20;14;18;13;17;12;17;12;26.5;32;69.5652173913043;14;30.4347826086957;0;0;20;43.4782608695652;26;56.5217391304348;17.3913043478261;82.6086956521739;FALSE;0.03;0;0;0.01;0.02;0.16;0.03;0;0;0.01;0.02;0.16;0.03;0;0;0.01;0.02;0.16;FALSE;FALSE;FALSE
"43";1283;74;151;"2721";"2848";"550";4.9;"8413Z";"66";"ERCAC";"5";1508;0;345;178;382;192;421;224;450;242;547;277;230.3;751;49.8010610079576;261;17.3076923076923;496;32.8912466843501;748;49.6021220159151;760;50.3978779840849;100;0;FALSE;0.03;0;0.01;0;0.03;0.1;0.03;0;0.01;0;0.03;0.1;0.03;0;0.01;0;0.03;0.1;FALSE;FALSE;FALSE
"430";24;0;0;"1028";NA;NA;59;NA;NA;"ER24";"47";24;0;12;9;10;8;10;8;7;6;7;6;23.2;18;75;6;25;0;0;16;66.6666666666667;8;33.3333333333333;100;0;FALSE;0;0;0;0;0.02;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"431";0;12;0;"1030";NA;NA;16.7;"1624Z";NA;"ER24";"47";12;0;6;3;6;3;6;3;4;2;4;2;8.1;6;50;6;50;0;0;6;50;6;50;100;0;FALSE;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"432";8;0;0;"1031";NA;NA;31.4;"8710A";NA;"ER24";"47";8;0;4;2;4;2;4;2;4;2;3;1;20.4;4;50;2;25;2;25;6;75;2;25;100;0;FALSE;0;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"433";4;0;0;"1032";NA;NA;31.1;NA;NA;"ER24";"47";4;0;2;2;2;2;2;2;2;2;1;1;24.8;4;100;0;0;0;0;4;100;0;0;100;0;FALSE;0.2;0.05;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"434";250;34;0;"1121";"1033";NA;9.5;"8411Z";NA;"ER24";"45";284;0;135;70;125;66;118;63;105;59;89;47;49.7;142;50;66;23.2394366197183;76;26.7605633802817;146;51.4084507042254;138;48.5915492957746;100;0;FALSE;0.01;0;0;0;0.02;0.1;0.01;0;0;0;0.02;0.1;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"435";266;22;6;"1034";"1035";"1036";10.9;"4939A";NA;"ER24";"45";294;0;80;54;101;60;102;61;83;52;75;50;14.8;184;62.5850340136054;42;14.2857142857143;68;23.1292517006803;94;31.9727891156463;200;68.0272108843537;100;0;FALSE;NA;0;0;0;0.02;0.1;NA;0;0;0;0.02;0.1;NA;0;0;0;0.02;0.1;FALSE;FALSE;FALSE
"436";0;6;0;"1037";NA;NA;8.4;NA;NA;"ER24";"45";6;0;3;2;3;2;3;2;3;2;3;2;14;4;66.6666666666667;2;33.3333333333333;0;0;4;66.6666666666667;2;33.3333333333333;100;0;FALSE;0.01;0;0;0;0.02;0.15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"437";12;0;0;"1038";NA;NA;29.9;"8559A";NA;"ER24";"47";12;0;6;3;6;3;6;3;6;3;5;2;28.7;6;50;2;16.6666666666667;4;33.3333333333333;8;66.6666666666667;4;33.3333333333333;100;0;FALSE;0.01;0;0;0.1;0.03;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"438";390;0;0;"1039";NA;NA;11.5;NA;NA;"ER24";"45";390;0;184;90;183;93;179;91;170;90;157;87;11.5;192;49.2307692307692;86;22.0512820512821;112;28.7179487179487;198;50.7692307692308;192;49.2307692307692;100;0;FALSE;0.01;0;0;0;0.03;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"439";90;0;0;"1040";NA;NA;11.3;"8411Z";NA;"ER24";"46";90;0;45;23;44;23;41;22;34;20;28;19;7.3;46;51.1111111111111;18;20;26;28.8888888888889;54;60;36;40;100;0;FALSE;0.01;0;0;0;0.02;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"44";13;0;0;"64";NA;NA;12.9;"8720A";"11";"ER11";"3";13;0;13;11;11;9;11;9;7;6;5;4;37.5;11;84.6153846153846;1;7.69230769230769;1;7.69230769230769;9;69.2307692307692;4;30.7692307692308;0;100;FALSE;0.041;0;0.035;0.03;0.035;0.05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"440";2;0;0;"1041";NA;NA;28.7;"4666Z";NA;"ER24";"47";2;0;1;1;1;1;1;1;1;1;1;1;28.7;2;100;0;0;0;0;0;0;2;100;100;0;FALSE;0;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"441";94;0;0;"1042";"1043";NA;28.7;"8899B";NA;"ER24";"47";94;0;46;44;37;35;21;20;17;16;17;16;9.6;90;95.7446808510638;0;0;4;4.25531914893617;50;53.1914893617021;44;46.8085106382979;93.6170212765958;6.38297872340426;FALSE;0;0;0.01;0.06;0.15;0.08;0;0;0.01;0.06;0.15;0.08;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"442";30;0;0;"1044";NA;NA;6.7;"8559B";NA;"ER24";"47";30;0;15;8;14;7;14;7;13;7;11;6;12.9;16;53.3333333333333;4;13.3333333333333;10;33.3333333333333;16;53.3333333333333;14;46.6666666666667;100;0;FALSE;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"443";28;0;0;"1045";NA;NA;14.9;"8899A";NA;"ER24";"47";28;0;14;11;12;10;12;10;12;10;12;10;14.9;22;78.5714285714286;6;21.4285714285714;0;0;20;71.4285714285714;8;28.5714285714286;100;0;FALSE;0;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"444";4;0;0;"1046";NA;NA;10.9;"4399C";NA;"ER24";"45";4;0;2;1;2;1;2;1;0;0;0;0;8.3;2;50;2;50;0;0;2;50;2;50;100;0;FALSE;0.04;0.05;0;0;0.02;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"445";78;0;0;"1047";NA;NA;11.5;"8710A";NA;"ER24";"45";78;0;33;14;30;13;29;13;23;12;28;13;11.5;32;41.025641025641;16;20.5128205128205;30;38.4615384615385;48;61.5384615384615;30;38.4615384615385;100;0;FALSE;0.03;0.02;0.01;0;0.02;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"446";0;4;0;"1049";NA;NA;15.8;"0149Z";NA;"ER24";"47";4;0;2;1;2;1;2;1;2;1;2;1;15.8;2;50;2;50;0;0;2;50;2;50;100;0;FALSE;0.025;0.02;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"447";2;0;0;"1050";NA;NA;25.9;"6910Z";NA;"ER24";"47";2;0;1;1;1;1;1;1;1;1;1;1;19.1;2;100;0;0;0;0;0;0;2;100;100;0;FALSE;0.01;0;0;0.1;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"448";36;0;0;"1051";NA;NA;9.9;"8531Z";NA;"ER24";"45";36;0;18;15;17;15;16;14;16;14;15;14;9.9;30;83.3333333333333;4;11.1111111111111;2;5.55555555555556;28;77.7777777777778;8;22.2222222222222;100;0;FALSE;0.01;0;0;0;0.02;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"449";4;0;0;"1052";NA;NA;18.9;"8690D";NA;"ER24";"47";4;0;2;2;2;2;2;2;2;2;1;1;17.2;4;100;0;0;0;0;2;50;2;50;0;100;FALSE;0;0;0;0.1;0.2;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"45";28;0;0;"65";"66";NA;22.9;"9602A";"11";"ER11";"2";28;0;14;8;10;5;9;4;9;4;2;2;17.5;16;57.1428571428571;0;0;12;42.8571428571429;20;71.4285714285714;8;28.5714285714286;100;0;FALSE;0.01;0;0;0;0.02;0.06;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"450";50;5;6;"1053";"1054";NA;5;"2893Z";NA;"ER24";"45";61;0;23;12;26;13;20;11;21;11;21;11;3.5;33;54.0983606557377;10;16.3934426229508;18;29.5081967213115;22;36.0655737704918;39;63.9344262295082;100;0;FALSE;0;0;NA;NA;NA;0.08;0;0;NA;NA;NA;0.08;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"451";0;2;0;"1055";NA;NA;6.9;NA;NA;"ER24";"47";2;0;1;1;1;1;1;1;1;1;1;1;24.9;2;100;0;0;0;0;2;100;0;0;100;0;FALSE;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"452";8;0;0;"1056";NA;NA;24.7;"4333Z";NA;"ER24";"47";8;0;4;2;3;2;3;2;1;1;1;1;20.6;4;50;4;50;0;0;4;50;4;50;100;0;FALSE;0;0.2;0.15;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"453";28;0;0;"1057";"1058";NA;18.4;"4645Z";NA;"ER24";"47";28;0;14;6;14;6;13;6;13;6;10;5;26;12;42.8571428571429;6;21.4285714285714;10;35.7142857142857;12;42.8571428571429;16;57.1428571428571;100;0;FALSE;0.01;0;0;0.1;0.02;0.06;0.01;0;0;0.1;0.02;0.06;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
