"Lien_E";"Actifs";"Non_actifs";"Portabilite";"Produit1";"Produit2";"Produit3";"Annee_adh_E_au_L";"Tps_adh_E_au_L";"Code_ape";"Departement";"Regroup1";"Regroup4";"BASE_percent";"OPTION_percent";"Nb_pers_2018";"Nb_fam_2018";"Nb_pers_2019";"Nb_fam_2019";"Nb_pers_2020";"Nb_fam_2020";"Nb_pers_2021";"Nb_fam_2021";"Nb_pers_2022";"Nb_fam_2022";"Anciennete_pers_ds_L";"Tps_adh_moy_pers_ds_L";"Asspri";"Asspri_percent";"Conjoint";"Conjoint_percent";"Enfant";"Enfant_percent";"Femme";"Femme_percent";"Homme";"Homme_percent";"Respo";"Respo_percent";"Non_respo";"Non_respo_percent";"VIP";"Prod1_Ind2018";"Prod1_Ind2019";"Prod1_Ind2020";"Prod1_Ind2021";"Prod1_Ind2022";"Prod1_Ind2023";"Prod2_Ind2018";"Prod2_Ind2019";"Prod2_Ind2020";"Prod2_Ind2021";"Prod2_Ind2022";"Prod2_Ind2023";"Prod3_Ind2018";"Prod3_Ind2019";"Prod3_Ind2020";"Prod3_Ind2021";"Prod3_Ind2022";"Prod3_Ind2023";"Renégo2020";"Renégo2021";"Renégo2022";"Actifs.f";"Non_actifs.f";"Portabilite.f";"Annee_adh_E_au_L.f";"Region";"Anciennete_pers_ds_L.f";"Prod1_Ind2018.f";"Prod1_Ind2019.f";"Prod1_Ind2020.f";"Prod1_Ind2021.f";"Prod1_Ind2022.f";"Prod1_Ind2023.f";"Prod2_Ind2018.f";"Prod2_Ind2019.f";"Prod2_Ind2020.f";"Prod2_Ind2021.f";"Prod2_Ind2022.f";"Prod2_Ind2023.f";"Prod3_Ind2018.f";"Prod3_Ind2019.f";"Prod3_Ind2020.f";"Prod3_Ind2021.f";"Prod3_Ind2022.f";"Prod3_Ind2023.f"
"896";1064;1257;48;"1943";"1942";"1996";2021;697;NA;NA;"CPM";"89";100;0;0;0;0;0;0;0;1489;989;1437;944;2021;3206;1557;65.7239341494301;417;17.6023638666104;395;16.6737019839595;1498;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(1e+03,1.61e+04]";"(1e+03,3.43e+03]";"(10,100]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"897";73;0;0;"1946";"1947";NA;2021;697;NA;NA;"CPM";"90";100;0;0;0;0;0;0;0;72;36;73;36;2021;697;36;49.3150684931507;5;6.84931506849315;32;43.8356164383562;45;NA;NA;NA;NA;0.03;0.25;NA;NA;NA;NA;0.03;0.25;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(50,100]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;"(0,0.05]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"898";0;19;0;"1948";NA;NA;2021;697;NA;NA;"CPM";"91";100;0;0;0;0;0;0;0;17;10;17;9;2021;697;10;52.6315789473684;9;47.3684210526316;0;0;9;NA;NA;NA;NA;0.1;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(10,20]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"899";18;0;0;"1956";"1957";NA;2021;697;NA;NA;"CPM";"93";100;0;0;0;0;0;0;0;9;4;9;4;2021;697;8;44.4444444444444;2;11.1111111111111;8;44.4444444444444;6;NA;NA;NA;NA;0.2;0.25;NA;NA;NA;NA;0.2;0.25;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(10,20]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;"(0.1,0.2]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"9";74;0;0;"9";NA;NA;2009;4940;"8720A";"11";"ER11";"3";100;0;73;52;56;43;49;39;45;34;34;25;2011;29996;53;71.6216216216216;14;18.9189189189189;7;9.45945945945946;45;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(50,100]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";"Occitanie";"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"90";6;0;0;"315";NA;NA;1999;8552;"911A";"66";"ER66";"17";100;0;3;2;3;2;3;2;3;2;3;2;2003;8002;4;66.6666666666667;0;0;2;33.3333333333333;4;0.01;0;0.05;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(1.95e+03,2e+03]";"Occitanie";"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"900";2560;670;224;"1963";"1962";"1964";2021;697;NA;NA;"CPM";"94";100;0;0;0;0;0;0;0;1507;785;1441;738;2021;283;1738;50.3184713375796;685;19.8320787492762;1031;29.8494499131442;1911;NA;NA;NA;NA;0.01;0.13;NA;NA;NA;NA;0.01;0.13;NA;NA;NA;NA;0.01;0.13;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(1e+03,1.61e+04]";"(100,1e+03]";"(100,1e+03]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;"(0,0.05]";NA;NA;NA;NA;NA;"(0,0.05]";NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"901";2;0;0;"1969";NA;NA;2021;697;NA;NA;"CPM";"95";100;0;0;0;0;0;0;0;1;1;1;1;2021;697;2;100;0;0;0;0;2;NA;NA;NA;NA;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"902";44;36;2;"1970";"1971";NA;2021;697;NA;NA;"CPM";"96";100;0;0;0;0;0;0;0;82;42;77;39;2021;697;42;51.219512195122;20;24.390243902439;20;24.390243902439;36;NA;NA;NA;NA;0.04;0.1;NA;NA;NA;NA;0.04;0.1;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(20,50]";"(20,100]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;"(0,0.05]";"(0.05,0.1]";NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"903";802;0;72;"1975";"1976";"1972";2021;697;NA;NA;"CPM";"97";100;0;0;0;0;0;0;0;312;121;363;138;2021;554;320;36.6132723112128;201;22.9977116704806;353;40.3890160183066;373;NA;NA;NA;NA;0;0.14;NA;NA;NA;NA;0;0.14;NA;NA;NA;NA;0;0.14;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(200,1e+03]";"(-0.1,10]";"(10,100]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"904";39;0;7;"1979";"1978";NA;2021;697;NA;NA;"CPM";"98";100;0;0;0;0;0;0;0;23;12;13;6;2021;59;19;41.304347826087;6;13.0434782608696;21;45.6521739130435;30;NA;NA;NA;NA;0.02;0.25;NA;NA;NA;NA;0.02;0.25;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(20,50]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;"(0,0.05]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"905";4;0;0;"1981";NA;NA;2021;697;NA;NA;"CPM";"100";100;0;0;0;0;0;0;0;2;1;2;1;2021;697;2;50;2;50;0;0;2;NA;NA;NA;NA;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"906";14;0;0;"1982";"1983";NA;2021;697;NA;NA;"CPM";"101";100;0;0;0;0;0;0;0;12;9;10;8;2021;697;11;78.5714285714286;1;7.14285714285714;2;14.2857142857143;3;NA;NA;NA;NA;0.1;0.08;NA;NA;NA;NA;0.1;0.08;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(10,20]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;"(0.05,0.1]";"(0.05,0.1]";NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"907";24;18;4;"2014";"2015";"2014";2021;697;"4778A";NA;"MJ";"106";100;0;0;0;0;0;0;0;23;17;20;15;2021;2444;34;73.9130434782609;4;8.69565217391304;8;17.3913043478261;30;NA;NA;NA;NA;0.06;0.1;NA;NA;NA;NA;0.06;0.1;NA;NA;NA;NA;0.06;0.1;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(20,50]";"(10,20]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;"(0.05,0.1]";"(0.05,0.1]";NA;NA;NA;NA;"(0.05,0.1]";"(0.05,0.1]";NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"908";113;0;6;"2012";"2011";"2016";2021;697;"4619B";NA;"MUTIMJ";"107";100;0;0;0;0;0;0;0;56;44;52;41;2021;7373;93;78.1512605042017;6;5.04201680672269;20;16.8067226890756;66;NA;NA;NA;NA;0.02;0.1;NA;NA;NA;NA;0.02;0.1;NA;NA;NA;NA;0.02;0.1;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(100,200]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;"(0,0.05]";"(0.05,0.1]";NA;NA;NA;NA;"(0,0.05]";"(0.05,0.1]";NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"909";1;0;0;"2013";NA;NA;2021;697;"4752A";NA;"MJ";"108";0;100;0;0;0;0;0;0;1;1;1;1;2021;697;1;100;0;0;0;0;0;NA;NA;NA;NA;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"91";8;0;0;"316";NA;NA;2000;8368;NA;"66";"ER66";"17";100;0;4;3;3;3;3;3;3;3;3;3;2003;8002;6;75;0;0;2;25;6;0.01;0;0;0.1;0.03;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(1.95e+03,2e+03]";"Occitanie";"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"910";3398;0;0;"2098";"2876";"2741";2015;2591;"9499Z";"11";"ERCAC";"5";100;0;1231;812;1392;912;1445;957;1409;955;1366;931;2017;23369;2228;65.5679811653914;1168;34.3731606827546;2;0.0588581518540318;1950;0.05;0.05;0.05;0.06;0.05;0.16;0.05;0.05;0.05;0.06;0.05;0.16;0.05;0.05;0.05;0.06;0.05;0.16;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(1e+03,1.61e+04]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";"Occitanie";"(2.01e+03,2.02e+03]";"(0,0.05]";"(0,0.05]";"(0,0.05]";NA;"(0,0.05]";"(0,0.05]";"(0,0.05]";"(0.05,0.1]";"(0,0.05]";NA;NA;NA;NA;"(-0.05,0]";NA;NA;"(0,0.05]";NA
"911";664;7;101;"2026";"2031";"2027";2017;1864;"8121Z";NA;"ERCAC";"109";100;0;171;113;167;122;168;113;180;126;170;124;2018;5104;518;67.0984455958549;80;10.3626943005181;174;22.5388601036269;435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(200,1e+03]";"(-0.1,10]";"(100,1e+03]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;"(-0.05,0]";NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"912";480;0;0;"2028";NA;NA;2018;1790;"6831Z";"24";"ERCAC";"110";100;0;103;50;127;62;156;72;186;86;207;101;2019;1398;238;49.5833333333333;86;17.9166666666667;156;32.5;254;NA;0.02;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(200,1e+03]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";"Nouvelle-Aquitaine";"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"913";10;0;0;"2035";NA;NA;2014;3073;"4676Z";"66";"ER66";"3";100;0;5;3;5;3;5;3;5;3;5;3;2007;5630;6;60;0;0;4;40;0;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";"Occitanie";"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"914";36;0;0;"2036";NA;NA;2007;5568;"011G";"11";"ER11";"3";100;0;14;7;14;7;15;8;13;7;13;7;2016;2557;18;50;8;22.2222222222222;10;27.7777777777778;18;0.03;0;NA;NA;NA;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(20,50]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";"Occitanie";"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"915";0;2;0;"2038";NA;NA;2009;5021;"2562B";"66";"ER66";"3";100;0;1;1;1;1;1;1;1;1;1;1;2008;5021;2;100;0;0;0;0;0;0.01;0.15;0.03;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";"Occitanie";"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"916";8;0;2;"2039";"324";NA;2017;2158;"6920Z";NA;"ER66";"3";100;0;4;1;4;1;5;2;4;1;3;1;2009;92;4;40;2;20;4;40;6;0.01;0;0;0;0.2;0.25;0.01;0;0;0;0.2;0.25;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2e+03,2.01e+03]";NA;"(-0.05,0]";"(0.1,0.2]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"917";0;7;0;"2040";NA;NA;2019;1428;NA;NA;"ER11";"3";100;0;1;1;1;1;3;3;3;3;3;3;2019;1095;7;100;0;0;0;0;7;0.04;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"918";0;10;0;"90";NA;NA;2008;5446;NA;NA;"ER11";"2";100;0;5;4;5;4;5;4;4;3;4;3;2010;4046;6;60;4;40;0;0;4;0.05;0.02;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";NA;"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"919";12;0;0;"2041";NA;NA;2008;5446;"2790Z";"11";"ER11";"3";100;0;6;3;6;3;6;3;6;3;6;3;2013;5446;6;50;2;16.6666666666667;4;33.3333333333333;4;0.025;0.05;NA;NA;NA;0.16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(10,20]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";"Occitanie";"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"92";4;0;0;"319";NA;NA;2000;8033;"4332B";"66";"ER66";"17";100;0;2;2;2;2;2;2;2;2;2;2;2007;5446;4;100;0;0;0;0;0;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(1.95e+03,2e+03]";"Occitanie";"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"920";134;3;4;"2046";"809";NA;2020;1063;NA;"19";"ERCAC";"5";100;0;50;20;44;19;42;20;46;23;43;22;2016;365;65;46.0992907801418;30;21.2765957446809;46;32.6241134751773;64;0.03;0;0.01;0;0.03;0.1;0.03;0;0.01;0;0.03;0.1;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(100,200]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";"Auvergne";"(2.01e+03,2.02e+03]";"(0,0.05]";"(0,0.05]";"(0,0.05]";"(0.05,0.1]";NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"921";574;45;51;"2080";"2079";NA;2016;2524;"4519Z";"12";"ERCAC";"111";100;0;217;112;215;115;217;117;213;116;200;111;2017;2433;362;54.0298507462687;113;16.865671641791;195;29.1044776119403;248;0.025;0;0;0;0.02;0.06;0.025;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(200,1e+03]";"(20,100]";"(10,100]";"(2.01e+03,2.02e+03]";"Occitanie";"(2.01e+03,2.02e+03]";NA;"(-0.05,0]";"(0,0.05]";"(0.05,0.1]";NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"922";178;9;38;"2177";"53";NA;2016;2524;"9499Z";NA;"ERCAC";"5";100;0;50;31;57;34;52;34;70;47;72;49;2018;91;153;68;24;10.6666666666667;48;21.3333333333333;173;0.03;0;0.01;0;0.03;0.15;0.03;0;0.01;0;0.03;0.15;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(100,200]";"(-0.1,10]";"(10,100]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";"(0,0.05]";"(0,0.05]";"(0,0.05]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"923";213;4;55;"2185";"2217";"2186";2018;1546;"4771Z";"12";"ERCAC";"112";100;0;61;43;59;41;66;48;81;59;82;60;2018;19373;191;70.2205882352941;21;7.72058823529412;60;22.0588235294118;199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(200,1e+03]";"(-0.1,10]";"(10,100]";"(2.01e+03,2.02e+03]";"Occitanie";"(2.01e+03,2.02e+03]";NA;"(-0.05,0]";NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"924";14;0;0;"2191";NA;NA;2008;5395;"4941B";NA;"ER11";"3";100;0;7;2;5;1;5;1;5;1;3;1;2009;4993;4;28.5714285714286;4;28.5714285714286;6;42.8571428571429;8;0.03;0;0;0.015;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(10,20]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";NA;"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"925";684;13;81;"2193";"2195";"2196";2017;1973;"8891A";"34";"ERCAC";"113";100;0;49;30;200;113;235;129;243;131;245;138;2019;7097;429;55.1413881748072;64;8.22622107969152;285;36.6323907455013;566;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(200,1e+03]";"(10,20]";"(10,100]";"(2.01e+03,2.02e+03]";"Occitanie";"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"926";0;6;0;"2206";NA;NA;2018;1793;"9601A";NA;"ERCAC";"5";100;0;2;2;2;2;2;2;2;2;2;2;2016;1431;6;100;0;0;0;0;3;0.03;0.02;0.05;0.1;0.15;0.15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"927";36;0;0;"2227";NA;NA;2008;5355;"7022Z";"11";"ER11";"3";100;0;16;4;17;5;17;5;18;6;17;5;2011;5355;12;33.3333333333333;6;16.6666666666667;18;50;16;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(20,50]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";"Occitanie";"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"928";1375;2;296;"2317";"2235";"2304";2019;1210;"9312Z";"24";"ERCAC";"114";100;0;50;36;68;47;454;252;561;342;544;315;2020;9895;997;59.593544530783;230;13.747758517633;446;26.658696951584;651;NA;0;NA;NA;0;0;NA;0;NA;NA;0;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(1e+03,1.61e+04]";"(-0.1,10]";"(100,1e+03]";"(2.01e+03,2.02e+03]";"Nouvelle-Aquitaine";"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"929";1688;18;156;"642";"644";"643";2018;1793;"6512Z";"66";"ERCAC";"32";100;0;527;356;533;356;500;334;499;329;441;302;2018;638;1204;64.6616541353383;130;6.98174006444683;528;28.3566058002148;1365;NA;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(1e+03,1.61e+04]";"(10,20]";"(100,1e+03]";"(2.01e+03,2.02e+03]";"Occitanie";"(2.01e+03,2.02e+03]";NA;"(-0.05,0]";NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"93";0;4;0;"323";NA;NA;2008;5446;NA;NA;"ER66";"17";100;0;2;1;2;1;2;1;2;1;2;1;2008;5446;2;50;2;50;0;0;2;0;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";NA;"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"930";4;0;0;"2255";NA;NA;2008;5325;NA;NA;"ER66";"3";100;0;2;1;2;1;2;1;2;1;2;1;2009;5325;2;50;2;50;0;0;2;0.05;0.2;0.2;0.04;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";NA;"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"931";4;0;0;"2261";NA;NA;2008;5233;"5510Z";NA;"ER66";"3";100;0;2;1;2;1;2;1;2;1;2;1;2008;5233;2;50;2;50;0;0;2;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";NA;"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
